|autores|titulo|ano
279|Manuel Schütze&ROMANELLI, LUIZ C. F.&ROSA, DANIELA V.&CARNEIRO-PROIETTI, ANNA B. F.&NICOLATO, RODRIGO&ROMANO-SILVA, MARCO A.&BRAMMER, MICHAEL&DE MIRANDA, DÉBORA M.|brain metabolism change patient infect|2017
281|Thiago Pedro Donadon Homem&PERICO, DANILO HERNANI&SANTOS, PAULO EDUARDO&Reinaldo Augusto da Costa Bianchi&DE MANTARAS, RAMON LOPEZ|retrieve reuse case application robot soccer|2017
282|NÉIA, SILVELY S.&Almir Olivette Artero&CUNHA, CLÁUDIO B. DA|quality analysis solution use computer vision technique|2017
283|Giovani Guizzo&Thelma Elita Colanzi&VERGILIO, SILVIA|apply design pattern search base optimization software product line architecture|2017
285|DE MATTOS NETO, PAULO S.G.&Tiago Alessandro Espinola Ferreira&LIMA, ARANILDO R.&VASCONCELOS, GERMANO C.&George Darmiton da Cunha Cavalcanti|approach enhance performance time series forecast|2017
286|Maria Aparecida Moura&GOMES, CÁSSIA ADRIANA|commerce consumption scenario information architecture store|2017
287|Mirian Rodrigues da Silva Braga&Ramon Gomes Costa|use game support teach learn process elementary school|2017
293|Gislaine Camila Lapasini Leal&Elisa Hatsue M. Huzita&Paulo Cézar Stadzisz|empirical study evaluation perspective knowledge capitalization software industry|2017
294|Neilson Ferreira de Lima&Leonardo Henrique Silva Fernandes&Jader da Silva Jale&Paulo Salgado Gomes de Mattos Neto&Tatijana Stosic&Borko D. Stosic&Tiago Alessandro Espinola Ferreira|term correlation cross correlation constituent company|2017
295|Filipe Carlos de Albuquerque Calegario&Marcelo Mortensen Wanderley&Stéphane Huot&Giordano Cabral&Geber Lisboa Ramalho|method toolkit digital musical instrument generate idea prototype|2017
296|MELO, SILVANA MORITA&DE SOUZA, SIMONE DO ROCIO SENGER&SARMANHO, FELIPE SANTOS&Paulo Sérgio Lopes de Souza|contribution test program coverage criterion test tool evaluation|2017
297|Ricardo de Souza Jacomini&David Corrêa Martins Junior&Felipe Leno da Silva&Anna Helena Reali Costa|novel framework gene network inference cluster exhaustive search multivariate analysis|2017
298|KARINA, ANA&Julio César López Hernández&CABRAL, ROBERTO|performance hash base signature scheme|2017
300|Ana Luisa Cerqueira Duboc&Aline Marins Paes Carvalho&Gerson Zaverucha|formal theory revision operator|2017
301|DE AGUIAR, Y.Q.&Laurent Artola&Guillaume Hubert&Cristina Meinhardt&KASTENSMIDT, F.L.&REIS, R.A.L.|evaluation radiation induce error majority voter design technology|2017
302|FONSECA, BRUNA DE PAULA FONSECA E&SILVA, MARCUS VINICIUS PEREIRA DA&ARAÚJO, KIZI MENDONÇA DE&Ricardo Barros Sampaio&MORAES, MILTON OZÓRIO|network analysis science technology management evidence tuberculosis research|2017
304|Douglas Silva Maioli&Carlile Campos Lavor&DOUGLAS S. GONCALVES|note compute intersection sphere|2017
305|SOUZA, VINICIUS M.A.&ROSSI, RAFAEL G.&Gustavo Enrique de Almeida Prado Alves Batista&REZENDE, SOLANGE O.|learn technique label train set evaluation datum|2017
306|Ricardo Barros Sampaio&FONSECA, BRUNA P. F.&BAHULKAR, ASHWIN&SZYMANSKI, BOLESLAW K.|network analysis support health evolution collaboration researcher|2017
307|Felipe Ruggeri&WATAI, R. A.&ROSETTI, G. F.&Rodrigo Sauri Lavieri&DOTTA, R.&FERRARI JUNIOR, J. A.&NISHIMOTO, K.|float concept terminal study process design|2017
308|MONSÃO, IVAN CARDOSO&CERQUEIRA, JÉS DE JESUS FIAIS&Augusto Cesar Pinto Loureiro da Costa&DIAS, JOSÉ A. S.|robotic musical instrument outreach tool popularization science technology|2017
309|Thiago Felski Pereira&Douglas Rossi de Melo&Eduardo Augusto Bezerra&Cesar Albenes Zeferino|mechanism provide fault tolerance network chip|2017
311|Pedro Henrique Triguis Schimit&Daniel Ferreira de Barros Junior&Sidnei Alves de Araújo|estimate impact information spread consumer market model automaton equation|2017
312|Erick Aragão Ribeiro&THÉ, G. A. P.&Jose Marques Soares|method quality evaluation supervision software use fuzzy concept international standard|2017
313|Jônatas Wehrmann&Gabriel da Silva Simões&Rodrigo Coelho Barros&Victor F. Cavalcante|content detection video network|2017
316|Juliana Costi&Eduardo de Paula Kirinus&Wiliam Correa Marques&Carlos Alberto Eiras Garcia&Carlos Cesar Yoshihiro Otuka Fujita|estimate surface velocity shelf use cross correlation method|2017
317|Arbex Valle, Cristiano&John Beasley&Alexandre Salles da Cunha|optimally solve order batch picker route problem|2017
318|Carla Negri Lintzmayer&FERTIN, GUILLAUME&DIAS, ZANONI|sort permutation prefix suffix rearrangement|2017
325|Jorge Luis Victória Barbosa&Bruno Sempé&Bruno Mota&Leandro Infantini Dini|anesthesia alert system base dynamic profile infer medical history patient|2017
327|Rohit Gheyi&Paulo Borba&Augusto Sampaio&Márcio Ribeiro|idiom represent datum type alloy|2017
328|SIMONE QUEIROZ PANTALEÃO&Drielli Gomes Vital Fujji1b&Vinicius Maltarollo&Danielle da Costa Silva&Gustavo Henrique Goulart Trossini&Karen Cacilda Weber&Luis Paulo Barbour Scott&Kathia M. Honório|role screen study type diabetes drug discovery|2017
329|BICALHO, PAULO&PITA, MARCELO&PEDROSA, GABRIEL&Anisio Mendes Lacerda&PAPPA, GISELE L.|general framework expand short text topic model|2017
330|LOPES, ARON DANIEL&PEREIRA, VINICIUS CARVALHO&Cristiano Maciel|analysis sign computer interface contribution semiotic inspection method|2017
332|CARMO, S. K. S.&EMERENCIANO, M. DA S. A.&Angela Lucínia Urtiga Vasconcelos&Luis Gonzaga Sales Vasconcelos|control proposal purity column base separation variable independent component analysis method|2017
333|Juliana Costi&Phelype Haron Oleinik&caroline barbosa monteiro&Wiliam Correa Marques&Jorge Arigony-Neto|automate structure acquire process datum applicability coastal study|2017
334|MONGIOVI, MELINA&Rohit Gheyi&Soares, Gustavo&RIBEIRO, MARCIO&Paulo Henrique Monteiro Borba&Teixeira, Leopoldo|detect overly precondition refactoring engine|2017
336|RUPPERT, GUILHERME C.S.&Giovani Chiachia&BERGO, FELIPE P.G.&FAVRETTO, FERNANDA O.&YASUDA, CLARISSA L.&Anderson de Rezende Rocha&Alexandre Xavier Falcão|image registration base transform marker scale parameter search|2017
337|LIN, DE-CHEN&HAO, JIA-JIE&WANG, MING-RONG&LI, CHUNQUAN&XU, LI-YAN&LI, EN-MIN&BERMAN, BENJAMIN P&PHILLIP KOEFFLER, H&DINH, HUY Q&XIE, JIAN-JUN&MAYAKONDA, ANAND&Tiago Chedraoui Silva&JIANG, YAN-YI&DING, LING-WEN&HE, JIAN-ZHONG&XU, XIU-E|identification pattern driver gene cell carcinoma adenocarcinoma|2017
338|Rodrigo Minetto&Jorge Stolfi&Rodrigo Melo Matos Habib Gregori&Neri Volpato&Murilo Vicente Gonçalves da Silva|optimal algorithm triangle mesh slice|2017
339|Árton Pereira Dorneles&DE ARAÚJO, OLINTO C.B.&BURIOL, LUCIANA S.|column generation approach high school timetable model flow problem|2017
340|Renata Pitta Barros&MEDEIROS FILGUEIRA BURLAMAQUI, AQUILES&OLIVEIRA DE AZEVEDO, SAMUEL&THOMAZ DE LIMA SA, SARAH&MARCOS GARCIA GONCALVES, LUIZ&AGLAE R S. DA SILVA BURLAMAQUI, AKYNARA|assistive technology visually impair educational robotic experiment result|2017
341|DA ROSA RIGHI, RODRIGO&RODRIGUES, VINICIUS FACCO&ROSTIROLLA, GUSTAVO&ANDRÉ DA COSTA, CRISTIANO&ROLOFF, EDUARDO&Philippe Olivier Alexandre Navaux|plug play elasticity service self organize resource provision application|2017
342|KRASSMANN, ALIANE LOUREIRO&FALCADE, ANDRESSA&BERNARDI, GILIANE&Roseclea Duarte Medina|explore motivational aspect develop apply digital game approach|2017
346|Rodrigo de Alvarenga Rosa&Glaydston Mattos Ribeiro&Geraldo Regis Mauri&Winnie Fracaroli|plan berth allocation problem develop country cargo cargo priority model cluster search|2017
347|MARTINS, RODRIGO G.&Alessandro Santana Martins&NEVES, LEANDRO A.&LIMA, LUCIANO V.&FLORES, EDNA L.&DO NASCIMENTO, MARCELO Z.|explore classifier predict match result football championship|2017
349|STOCK, EDUARDO VELASCO&Roberto da Silva&FERNANDES, H. A.|statistic distillation order emergence model particle stream|2017
355|SIRQUEIRA, TASSIO FERENZINI MARTINS&BRAGA, REGINA&ARAÚJO, MARCO ANTÔNIO P.&DAVID, JOSÉ MARIA N.&CAMPOS, FERNANDA&Victor Ströele de Andrade Menezes|approach configuration management scientific workflow|2017
358|PECLAT, RODRIGO N.&Guilherme Novaes Ramos|semantic analysis identify security concern software procurement edict|2017
360|Bernardo de Campos Vidal Camilo&Rodrigo de Souza Couto&Luís Henrique Maciel Kosmalski Costa|assess impact algorithm network embed problem|2017
364|HAFEMANN, LUIZ G.&SABOURIN, ROBERT&Luiz Eduardo Soares de Oliveira|learn feature offline signature verification use network|2017
365|Carlos Vinícius Gomes Costa Lima&PROTTI, FÁBIO&RAUTENBACH, DIETER&SOUZA, UÉVERTON S.&SZWARCFITER, JAYME L.|convexity graph convexity base process deadlock model|2017
369|SABINO PARMEZAN, ANTONIO RAFAEL&Huei Diana Lee&WU, FENG CHUNG|choose feature selection algorithm datum mine proposal new framework|2017
370|VAN DER SANDE, MASHA T&HEROLD, MARTIN&KOLB, MELANIE&Margareth Simões Penello Meirelles&PEÑA-CLAROS, MARIELOS&POORTER, LOURENS&BALVANERA, PATRICIA&KOOISTRA, LAMMERT&THONICKE, KIRSTEN&BOIT, ALICE&DUTRIEUX, LOÏC P&EQUIHUA, JULIAN&GERARD, FRANCE|integration sense model approach enhance insight role biodiversity climate change mitigation forest|2017
372|FERRAZ JUNIOR, NORISVALDO&SILVA, ANDERSON&Adilson Eduardo Guelfi&KOFUJI, SERGIO TAKEO|reliability model internet thing security focus measurement identification energy analysis|2017
374|Caio Libanio de Melo Jerônimo&Cláudio Elízio Calazans Campelo&Cláudio de Souza Baptista|use open datum analyze urban mobility social network|2017
375|JEANNEAU, DENIS&Luiz Antonio Rodrigues&Luciana Arantes&DUARTE, ELIAS P.|broadcast protocol distribute system failure detection|2017
376|Antônio Dâmaso&Nelson Rosa&Paulo Romero Martins Maciel|integrate evaluation reliability power consumption wireless|2017
377|BULHÕES, TEOBALDO&Anand Subramanian&SOUSA FILHO, GILBERTO F.&Lucidio dos Anjos Formiga Cabral|branch price p cluster edit|2017
378|WILLIAMS, TERESA E.&Daniela Mayumi Ushizima&ZHU, CHENHUI&ANDERS, ANDRÉ&MILLIRON, DELIA J.&HELMS, BRETT A.|bond dictate framework stability collapse framework|2017
379|TEIXEIRA, FERNANDO A.&Fernando Magno Quintão Pereira&WONG, HAO-CHI&NOGUEIRA, JOSÉ M.S.&OLIVEIRA, LEONARDO B.|secure internet thing distribute system analysis|2017
380|Fernando Maciano de Paula Neto&Wilson Rosa de Oliveira Junior&Teresa Bernarda Ludermir&Adenilton José da Silva|chaos quantum neuron system approach|2017
387|DIAS, SÉRGIO M.&Newton José Vieira|methodology analysis concept lattice reduction|2017
388|ANDERSON, LIANA OIGHENSTEIN&CHEEK, DAVID&ARAGAO, LUIZ EOC&ANDERE, LUAE&DUARTE, BRENDA&SALAZAR, NATALIA&LIMA, ANDRE&Duarte, Valdete&Egidio Arai|development point base method map validation confidence interval estimation case study burn area|2017
390|JUNIOR, WARLEY&FRANÇA, ADRIANO&Kelvin Lopes Dias&DE SOUZA, JOSÉ N.|support mobility computational offload mobile cloud environment|2017
391|SOUZA, UÉVERTON DOS SANTOS&Fábio Protti|tractability hardness low bind graph solution|2017
393|SILVA, CRISTIANO M.&Fabrício Aguiar Silva&SARUBBI, JOÃO F.M.&OLIVEIRA, THIAGO R.&MEIRA, WAGNER&NOGUEIRA, JOSE MARCOS S.|design content delivery network internet vehicle|2017
394|Thiago do Nascimento Ferreira&Jackson Antonio do Prado Lima&Andrei Strickler&Josiel Kulk&Silvia Regina Vergilio&Aurora Pozo|hyper heuristic base product selection software product line test|2017
395|LOPES, ROGERIO GOMES&Marcelo Ladeira&CARVALHO, ROMMEL NOVAES|use machine learn technique prediction credit recovery|2017
396|Jonathan S Ramos&Carolina Yukari Veludo Watanabe&Caetano Traina Jr&Agma Juci Machado Traina|speed outlier removal image match|2017
397|PLASTINO, ALEXANDRE&Eduardo Corrêa Gonçalves&DA SILVA, PABLO NASCIMENTO&CARNEIRO, GIOVANNA&DE VASCONCELLOS AZEREDO, RODRIGO BAGUEIRA|combine classification regression improve permeability estimation h relaxation datum|2017
399|Rodrigo Calvo&FALLEIROS, EVANDRO LUÍS SOUZA&ISHII, RENATO PROFIRIO|agent system base vision|2017
400|Naísses Zoia Lima&Renato Cardoso Mesquita|edge method apply vector electromagnetic problem|2017
401|VÁSQUEZ P., ISELA L.&de Araujo, Lígia Maria Nascimento&MOLION, LUIZ CARLOS BALDICERO&DE ABDALAD, MARIANA ARAUJO&Daniel Medeiros Moreira&SANCHEZ, ARTURO&BARBOSA, HUMBERTO ALVES&Rotunno Filho, Otto Corrêa|analysis rainfall variability trend base remotely sense datum|2017
402|Paula Peixoto Assemany&Maria Lúcia Calijuri&Eduardo de Aguiar do Couto&Souza, Mauro Henrique Batalha&Fernanda Silva|energy recovery rate algal pond use wastewater treatment|2017
406|Miriam Ikemoto&Sonia Gantman&Marcirio Silveira Chaves|use social medium project management literature review base research|2017
408|INACIO HENRIQUE YANO&Bárbara Janete Teruel Mederos&Wesley Esdras Santiago&JOSÉ RICARDO ALVES&LIA TOLEDO MOREIRA MOTA|choose classifier wee identification sugarcane field image|2017
409|GIRARDI, FÁBIO MURADÁS&SILVA, LAURA MEZZOMO DA&Cecilia Dias Flores|model distinguish thyroid nodule base age gender feature|2017
410|DZIURZANSKI, PIOTR&SINGH, AMIT KUMAR&Leandro Soares Indrusiak|criterion resource allocation time system|2017
414|CAPPABIANCO, FÁBIO&Marcos de Sales Guerra Tsuzuki&MIRANDA, PAULO&MARTINS, THIAGO C.&KAGEI, SEIICHIRO&GOTOH, TOSHIYUKI&IWASAWA, TAE|heart bound box automatic determination magnetic resonance temporal sequence|2017
416|SIEBERT, LUCIANO CAVALCANTE&YAMAKAWA, EDUARDO KAZUMI&DA SILVA JR, EUNELSON JOSÉ&Lucio de Medeiros&CATAPAN, ANGELA|datum mine customer service datum disco increase customer satisfaction|2017
417|GARCIA-ROSA, SHEILA&BARREIRA, AMILTON ANTUNES&NUNES, DIANA NORONHA&DIAS-NETO, EMMANUEL&DE AMORIM, MARIA GALLI&VALIERIS, RENAN&MARQUES, VANESSA DACCACH&LORENZI, JULIO CESAR CETRULO&TOLLER, VANIA BALARDIN&DO OLIVAL, GUILHERME SCIASCIA&DA SILVA JÚNIOR, WILSON ARAÚJO&Israel Tojal Da Silva|sequence sclerosis patient degree relative|2017
419|BASSO, FÁBIO PAULO&Toacy Cavalcante de Oliveira&WERNER, CLÁUDIA M.L.&Leandro Buss Becker|build foundation service|2017
420|Telmo Oliveira de Jesus&Michel dos Santos Soares|multi analysis technique tool trace software requirement|2017
421|Augusto Almeida Santos&Michele Nogueira Lima&José M. F. Moura|model explore mobile botnet dynamic|2017
422|Rodrigo César Pedrosa Silva&Li, Min&RAHMAN, TANVIR&LOWTHER, DAVID A.|surrogate base have electric motor design scarce function evaluation|2017
423|Paulo Vitorino&Sandra Eliza Fontes de Avila&Mauricio Perez&Anderson de Rezende Rocha|leverage deep neural network fight child pornography age social medium|2017
424|Marjory Cristiany Da Costa Abreu&Stephen L. Smith|use base identification system review cost fingerprint technique|2017
427|GONÇALVES, VINÍCIUS P.&Eduardo de Paula Costa&VALEJO, ALAN&FILHO, GERALDO P. R.&JOHNSON, THIENNE M.&PESSIN, GUSTAVO&UEYAMA, JÓ|enhance intelligence emotion assessment|2017
428|GOMES, HEITOR MURILO&Albert Bifet&Jesse Read&BARDDAL, JEAN PAUL&Fabrício Enembreck&PFAHRINGER, BERNHARD&Geoff Holmes&Talel Abdessalem|forest evolve datum stream classification|2017
432|Vagner Kunz Cabral&SILVA, DENISE ROSSATO&Sílvio César Cazella&Carlos Podalírio Borges de Almeida&Dirceu Felipe Valentini Junior&Marcos Vinícius Vieira Rocha|distance learn course healthcare professional continue education tuberculosis|2017
433|Luís Naito Mendes Bezerra&Márcia Terra da Silva|review literature reason dropout rate|2017
435|Taíse Tognon&Mauro Campos&João Paulo Wengrzynovski&Kleyton Arlindo Barella&Adriano Pasqualotti&Luiz Antônio de Brito Martins&Adriana dos Santos Forseto&Luciene Barbosa de Sousa|indication outcome ring segment implantation patient series|2017
436|Mayron César de Oliveira Moreira&PASTOR, RAFAEL&Costa, Alysson M.&MIRALLES, CRISTÓBAL|multi objective assembly line worker integration balance problem|2017
437|LOUZA, FELIPE A.&GOG, SIMON&Guilherme Pimentel Telles|induce enhance array string collection|2017
439|Forrest Shull&Tore Dyba&Helen Sharp&Rafael Prikladnicki|voice evidence look|2017
441|Humterto Martins Beneduzzi&Eduardo Godoy de Souza&Claudio Leones Bazzi&Kelyn Schenatto|temporal variability active sensor measure soybean wheat crop|2017
443|BISWASH, SANJAY KUMAR&Artur Ziviani&JAIN, RAJ&LIN, JIA-CHIN&RODRIGUES, JOEL J. P. C.|editorial device device communication g network|2017
445|MACEDO, RICARDO&MELNISKI, LEONARDO&Santos, Aldri&GHAMRI-DOUDANE, YACINE&Michele Nogueira Lima|survival performance degradation framework identity federation|2017
446|Joselaine Valaski&Sheila dos Santos Reinehr&Andreia Malucelli|ontology support classification learn material learn environment|2017
447|Victor Hugo C. de Albuquerque&Papa, João&Danillo Roberto Pereira|identification signal optimization algorithm|2017
449|ZANGARI, MURILO&MENDIBURU, ALEXANDER&SANTANA, ROBERTO&Aurora Trinidad Ramirez Pozo|decomposition base mallow model estimation distribution algorithm case study permutation schedule problem|2017
451|Marcio Luiz Ferreira Miguel&Manoel Camillo de Oliveira Penna Neto&Edgard Jamhour&Marcelo Eduardo Pellenz|base control plane software define wireless sensor network|2017
453|Lariza Laura de Oliveira&FREITAS, ALEX A.&Renato Tinós|multi algorithm study adaptability|2017
454|GOLDMAN, ALFREDO&ARANTES, LUCIANA&Edward David Moreno Ordonez|computer architecture performance compute|2017
457|DE SOUSA, JEFFERSON ALVES&DE PAIVA, ANSELMO CARDOSO&SOUSA DE ALMEIDA, JOÃO DALLYSON&SILVA, ARISTOFANES CORRÊA&Geraldo Braz Júnior&GATTASS, MARCELO|texture base diagnosis eye image|2017
459|Thiago Fialho de Queiroz Lafetá&Marcos Luiz Bueno&Christiane Regina Soares Brasil&Gina Maira Barbosa de Oliveira|objective evolutionary algorithm base non dominate decompose set apply route|2017
460|ANDRADE OLIVEIRA MELO, CLENIA&GONCALVES LOPES, JULIANE&OLIVEIRA ANDRADE, ALEXSANDRA&Roque Mendes Prado Trindade&SILVA MAGALHAES, ROBSON|semi automate count fungus spore use artificial neural network|2017
461|Bruno Rodrigues Froz&Antonio Oseas de Carvalho Filho&Aristófanes Corrêa Silva&DE PAIVA, ANSELMO CARDOSO&Rodolfo Acatauassú Nunes&GATTASS, MARCELO|lung nodule classification use crawler texture support vector machine|2017
462|BONIFÁCIO, ALDEMON LAGE&AMARAL, RAFAELA DE OLIVEIRA&FARAGE, MICHÈLE CRISTINA RESENDE&Ciro de Barros Barbosa&BARBOSA, FLÁVIO DE SOUZA|hydro model parameter adjustment distribute workflow system|2017
463|Rodrigo Antonio Rocha da Cruz Adry&Lucas Crociati Meguins&Remo de Santana de Tomi&Rodrigo Inácio Pongeluppi&Sebastião Carlos da Silva Junior&GERARDO MARIA DE ARAUJO FILHO&Lucia Helena Neves Marques|factor lobe epilepsy surgery center|2017
465|Paulo Henrique de Oliveira&Caetano Traina Junior&Kaster, Daniel dos Santos|clap scoop technique improve performance metric access method|2017
467|SOUZA, HAYALA CRISTINA CAVENAGUE DE&Gleici da Silva Castro Perdoná&LOUZADA, FRANCISCO&PERIA, FERNANDA MARIS|comparison risk death accord stage breast cancer term hazard model|2017
