|autores|titulo|ano
310|Marisa Vasconcelos&Marcos André Gonçalves&Almeida, Jussara M.|predict popularity review foursquare case study|2015
312|Mayra Cristina Silva-Pereira&José Augusto Teixeira&Valdir Aniceto Pereira-Junior&Ricardo Stefani|chitosan corn starch blend film extract cabbage indicator fish deterioration|2015
313|Ivan Mezzomo&Benjamín René Callejas Bedregal&Regivan Hugo Nunes Santiago|type ideal lattice|2015
314|BARBOSA, SIMONE D. J.&GUILHERME DA SILVA, FABIO A.&Antonio Luz Furtado&CASANOVA, MARCO A.|plot generation character base decision|2015
315|Márcio Félix Reis&Orlando Lee&Fábio Usberti|flow base formulation leaf spin tree problem|2015
317|Amadeu Sá de Campos Filho&Magdala de Araujo Novaes&Magdala de Araújo Novaes|visualization framework network monitor analysis|2015
318|Claudio Aroucha&Zair Abdelouahab&Denivaldo Cicero Pavão Lopes&Jonathan Santos&Willian Ribeiro&Higo Pires|security mechanism study approach device|2015
319|Alex Lacerda Ramos&Raimir Holanda Filho|sensor datum security level estimation scheme wireless sensor network|2015
320|ISABELLA LIMA ARRAIS RIBEIRO&MEDEIROS, JULIA JULLIÊTA DE&RODRIGUES, LARYCIA VICENTE&Ana Maria Gondim Valença&Eufrásio de Andrade Lima Neto|factor associate lip cavity cancer|2015
321|MOREIRA, JOÃO L.R.&FERREIRA PIRES, LUÍS&VAN SINDEREN, MARTEN&Patricia Dockhorn Costa|ontology drive situation disaster management|2015
329|FILHO, FERNANDO FIGUEIRA&PERIN, MARCELO GATTERMANN&TREUDE, CHRISTOPH&Sabrina dos Santos Marczak&MELO, LEANDRO&DA SILVA, IGOR MARQUES&DOS SANTOS, LUCAS BIBIANO|study distribution software developer|2015
331|DE SOUZA, LUCIANO SOARES&CAVALCANTE PRUDÊNCIO, RICARDO BASTOS&Flávia de Almeida Barros|particle swarm optimization harmony search algorithm approach objective test case selection|2015
332|OLMOS, ALFREDO&Fabricio Ferreira&Fernando da Rocha Paixão Cortes&CHAVEZ, FERNANDO&LUBASZEWSKI, MARCELO|low power temperature compensate voltage reference design application|2015
334|Elisandra Lurdes Kern&Jaime Araujo Cobuci&Claudio Napolis Costa&CONCEPTA MARGARET MCMANUS&J Braccini Neto|association longevity type trait cow|2015
336|Eduardo Chinelate Costa&Alex Borges Vieira&Klaus Wehmuth&Artur Ziviani&Ana Paula Couto da Silva|time centrality dynamic complex network|2015
339|Diogo de Carvalho Pedrosa&Maria da Graca Campos Pimentel&Amy Wright&Khai Nhut Truong|design challenge user performance dwell free eye type|2015
340|Priscila T. M. Saito&Nakamura, Rodrigo Y. M.&W. P. Amorim&João Paulo Papa&Pedro Jussieu de Rezende&Falcão, Alexandre X.|choose pattern classification model learn time constraint|2015
342|Marcos de Freitas Junior&Marcelo Fantinato&violeta sun|improvement function point analysis method systematic literature review|2015
344|Vitor Andrade Almeida de Souza&Ramon Pereira Lopes&Thiago Ferreira de Noronha&Vinícius Wellington Coelho de Morais|heuristic life machine reassignment problem|2015
345|Cíntia Soares&Jaci Carlo Schramm Câmara Bastos&WIGGERS, VINICYUS RODOLFO&Rodrigo Koerich Decker&Dirceu Noriler&Henry França Meier|numerical investigation reactive absorption column chlorine gas mitigation|2015
346|Pablo Oliveira Antonino de Assis&VELASCO MONCADA, DAVID SANTIAGO&SCHNEIDER, DANIEL&TRAPP, MARIO&REICH, JAN|integrate safety engineer tool|2015
347|Priscila Azevedo Costa&Maicon Schmitt Bessa&Joel da Silva Schutz&Carlos leonardo da Silva Azeredo&Ricardo dos Santos França&Klaus Natorf Quelhas&Igor Malinovsky|traceability transfer accuracy contact temperature measurement length|2015
348|Pilar Meneses de Quevedo&Javier Contreras Sanz&Marcos Julio Rider Flores&Javad Allahdadian|contingency assessment network reconfiguration distribution grid include wind power energy storage|2015
352|Jeffer Eidi Sasaki&HICKEY, AMANDA&MAVILIA, MARIANNA&TEDESCO, JACQUELYNNE&John, Dinesh&KOZEY KEADLE, SARAH&Freedson, Patty S.|validation wireless activity tracker prediction energy expenditure|2015
353|TEKLI, JOE&CHBEIR, RICHARD&TRAINA, AGMA J.M.&TRAINA, CAETANO&Renato Fileto|approximate structure validation base document grammar tree similarity|2015
355|DIENER, MATTHIAS&Eduardo Henrique Molina da Cruz&NAVAUX, PHILIPPE O.A.&BUSSE, ANSELM&HEIß, HANS-ULRICH|communication process thread map use communication detection|2015
356|Maximiliano M. de Faria&Eber Assis Schmitz&Antonio Juarez Alencar&Mônica Ferreira da Silva&Petros Sotirios Stefaneas|analyze governance initiative game theory systematic literature review|2015
364|Irum Inayat&Siti Salwa Salim&Sabrina dos Santos Marczak&Maya Daneva&Shahaboddin Shamshirband|literature review requirement engineer practice challenge|2015
365|GONÇALVES, ENYO JOSÉ TAVARES&CORTÉS, MARIELA I.&CAMPOS, GUSTAVO AUGUSTO LIMA&LOPES, YRLEYJANDER S.&FREIRE, EMMANUEL S.S.&Viviane Torres da Silva&DE OLIVEIRA, KLEINNER SILVA FARIAS&DE OLIVEIRA, MARCOS ANTONIO|ma ml support model agent system agent architecture|2015
366|Sheila Morais de Almeida&Célia Picinin de Mello&Aurora Morgana|edge color split graph|2015
368|Francisco Milton Mendes Neto&Antonio Farias Alves Sales|recommendation system ubiquitous learn context formal informal education|2015
370|DE SOUSA, ERNANDO GOMES&Andrea Cynthia Santos&ALOISE, DARIO JOSÉ|method solve bi minimum diameter cost spin tree problem|2015
371|Iara Núbia Felix de Sousa&Gentil Veloso Barbosa&Francisca Maria da Silva Costa&José Itamar Mendes de Souza Junior|use information communication technology public school state teacher perception|2015
372|Gardeaux Vincent&Rachid Chelouah&Maria Fernanda Wanderley&Patrick Siarry&Antonio de Padua Braga&Fabien Reyal&Roman Rouzier&Lajos Pusztai&Rene Natowicz|compute signature optimum bi objective function method application prediction|2015
373|Talita dos Reis Lopes Berbel&Sahudy Montenegro González|help end user decision personalize aggregation query semantic recommendation text document|2015
374|Aluizio F. R. Araújo&Orivaldo Vieira de Santana Júnior|self organize map time vary structure plan control artificial locomotion|2015
378|Rosiery da Silva Maia&Luiz Marcos Garcia Gonçalves|intellectual development model multi robot system|2015
379|XIMO GUAL-ARNAU&Silena Herold García&SIMÓ, A.|erythrocyte shape classification use geometry base method|2015
381|Tiago Rodrigo Kepe&Eduardo Cunha de Almeida&CERQUEUS, THOMAS|dynamic sample unbounded datum stream|2015
384|César Roberto de Souza&Renata Gonçalves Mendes&Mauricio Machado&P. R. Correa&Luciana Di Thommazo-Luporini&Ross Arena&Jonathan Myers&Ednaldo Brigante Pizzolato&Audrey Borghi e Silva|research predict prolong ventilation death post artery bypass graft surgery comparison network regression model|2015
386|Fernando Otaviano Campos&Yohannes Shiferaw&PRASSL, A. J.&BOYLE, P. M.&VIGMOND, E. J.&Gernot Plank|calcium release event trigger premature ventricular complex overcome load|2015
390|Hagen Koch&Anne Biewald&José Roberto Azevedo&Gerald Norbert Souza da Silva|scenario climate land use change water demand water availability river basin|2015
393|Mamane Souley Ibrahim&Nelson Maculan Filho&Michel Minoux|inequality lift procedure path problem digraph cycle|2015
394|Murilo Rocha Regalado&Thiago Reis da Silva&Eduardo Henrique da Silva Aranha|map use virtual learn environment|2015
395|Mateus Beck Rutzig&Antonio Carlos Schneider Beck Filho&Luigi Carro|multiprocessor system improve software productivity|2015
397|LIANG, DECUI&Witold Pedrycz&LIU, DUN&HU, PEI|way decision base decision set assessment aid group decision make|2015
398|DE FARIAS, CLAUDIO M.&Luci Pirmez&CARMO, LUIZ F. R. C.&BOCCARDO, DAVIDSON&DELICATO, FLÁVIA C.&Igor Leão dos Santos&PINHEIRO, RENATO&COSTA, RAFAEL O.|context aware security system share sensor network|2015
400|BRESCIA, MARÍLIA D?ELBOUX GUIMARÃES&MASSAROLLO, PAULO CELSO BOSCO&Ernesto Sasaki Imakuma&MIES, SÉRGIO|prospective trial compare outflow function conventional versus piggyback live transplantation|2015
401|Joselli, Mark&José Ricardo da Silva Junior&CLUA, ESTEBAN W.&Montenegro, Anselmo&Lage, Marcos&PAGLIOSA, PAULO|neighborhood grid datum structure fluid animation compute|2015
402|BENEVIDES, FABRÍCIO&Campos, Victor&DOURADO, MITRE C.&SAMPAIO, RUDINI M.&Ana Shirley Ferreira da Silva|infection time geodesic convexity|2015
403|Iván Marcelo Carrera Izurieta&Claudio Fernando Resin Geyer|model performance application cloud|2015
406|RIBEIRO, LUCAS DE ALMEIDA&Anderson da Silva Soares&LIMA, TELMA WOERLE DE&JORGE, CARLOS ANTÔNIO CAMPOS&COSTA, RONALDO MARTINS DA&SALVINI, ROGERIO LOPES&COELHO, CLARIMAR JO'E&FEDERSON, FERNANDO MARQUES&GABRIEL, PAULO HENRIQUE RIBEIRO|multi objective genetic algorithm variable selection multivariate classification problem case study verification adulteration|2015
407|AVANÇO, RAFAEL HENRIQUE&Helio Aparecido Navarro&BRASIL, REYOLANDO M. L. R. F.&José Manoel Balthazar&BUENO, ÁTILA MADUREIRA&TUSSET, ANGELO MARCELO|statement dynamic behavior pendulum excite crank shaft slider mechanism|2015
411|Romulo Bourget Novas&Valéria Paula Sassoli Fazan&Joaquim Cezar Felipe|method automate identification fiber light microscopy image analysis|2015
412|HORTA, EULER GUIMARÃES&CASTRO, CRISTIANO LEITE DE&Antonio de Padua Braga|stream base extreme learn machine approach big datum problem|2015
413|BORGES, DIOGO DA SILVA&LAVA, DEISE DIANA&Antonio Cesar Ferreira Guimaraes&MARIA DE LOURDES MOREIRA|method analysis age effect power plant component|2015
414|DE SANTI, JULIANA&André Costa Drummond&DA FONSECA, NELSON L.S.&CHEN, XIAOMIN|hold time traffic groom algorithm base route optical network|2015
420|Paulo Henrique Barchi&Estevam Rafael Hruschka Júnior|approach ontology extension machine read|2015
421|Ivanildo José de Melo Filho&Rosângela Saraiva Carvalho&Alex Sandro Gomes&Ênio Luiz Costa Tavares&Rosangela Maria de Melo&Luma da Rocha Seixas|formative accompaniment border distance education|2015
423|SEQUEIRA, FERNANDO ROSA&Rafael Zancan Frantz&YEVSEYEVA, IRYNA&EMMERICH, MICHAEL T.M.&BASTO-FERNANDES, VITOR|base integration solution science research outcome information management|2015
426|Josenilson Dias Araujo&Dhileane de Andrade Rodrigues&Leonardo Silva de Melo&Zair Abdelouahab&Denivaldo Cicero Pavão Lopes|elastic internal cloud base detection system|2015
427|Ígor Assis Braga&Maria Carolina Monard|improve kernel regularize square method sample regression|2015
428|Sávio Mota Carneiro&Thiago Allison Ribeiro da Silva&Ricardo de Andrade Lira Rabêlo&Francisca Raquel De Vasconcelos Silveira&Gustavo Augusto Lima de Campos|use artificial immune system intelligent agent test|2015
430|BITTENCOURT, LUIZA PAIVA&MUCHA, JOSÉ NELSON&MEDEIROS, PAULO JOSÉ&SILVEIRA, GIORDANI SANTOS&Alexandre Trindade Simões da Motta|stability class ii treatment grow patient|2015
431|Antonio Leonardo Martins Moreira&Thomaz William Norio Hayashi&Guilherme Palermo Coelho&Ana Estela Antunes da Silva|method weak signal support intelligence|2015
433|SOUZA, JOÃO CARLOS O.&Paulo Roberto Oliveira&SOUBEYRAN, ANTOINE|convergence algorithm difference convex function|2015
434|Martins, A L&Evandro Luis Linhari Rodrigues&Maria S V Paiva|motion estimation compensation block match search|2015
439|Marina Carradore Sérgio&Alexandre Leopoldo Gonçalves&João Artur de Souza|model support decision idea management domain|2015
440|DIAS, MAURICIO A.&SALES, DANIEL O.&Fernando Santos Osório|generation hardware neural network|2015
444|Pedro Henrique Matheus da Costa Ferreira&Leandro Nunes de Castro Silva|use decision tree extract id rule honeypot datum|2015
447|Jovani Zalamena&George Wellington Bastos de Melo&Henrique Pessoa dos Santos&Leandro Sousa da Silva&Flávio Bello Fialho&Gustavo Brunetto|characterization grapevine grow soil increase zinc dos|2015
448|Marcio Mendonça&Lucia Valeria Ramos de Arruda&Lucas Fidelis M. Gonçalves&Ivan Rossato Chrun|controller base architecture swarm robotic autonomous agent|2015
449|ROJAS, LEORLEN YUNIER&GARCÍA, LAURA&Carlos Rafael García Hernández&ESCRIVÁ, FACUNDO ALBERTO&BRAYNER, CARLOS ALBERTO|study transmutation device energy application|2015
450|Harlley Lima&Thiago H. P. Silva&Mirella M. Moro&Rodrygo L. T. Santos&Wagner Meira Jr.&Alberto Henrique Frade Laender|assess profile computer science researcher|2015
451|Wander Trindade Venturini&BENITO, ÓSCAR GONZÁLEZ|software success propose performance measurement scale|2015
452|FARINHA, JULIANO BOUFLEUR&BRESCIANI, GUILHERME&MORESCO, RAFAEL NOAL&DUARTE, MARTA MARIA MEDEIROS FRESCURA&DOS SANTOS, DANIELA LOPES&SOARES, FÉLIX ALEXANDRE ANTUNES&STECKLING, FLÁVIA MARIEL&STEFANELLO, SÍLVIO TERRA&CARDOSO, MANUELA SANGOI&NUNES, LARISSA SANTOS&BARCELOS, RÔMULO PILLON&DUARTE, THIAGO&KRETZMANN, NÉLSON ALEXANDRE&Carlos Bolli Mota|response stress exercise train woman syndrome|2015
454|GIANNINI, T. C.&Samuel Vieira Boff&CORDEIRO, G. D.&CARTOLANO, E. A.&VEIGA, A. K.&IMPERATRIZ-FONSECA, V. L.&SARAIVA, A. M.|crop pollinator review interaction|2015
455|Barbara Moissa&Isabela Gasparini&Avanilde Kemczinski|map learn field analysis massive open online course context|2015
456|Nayat Sánchez Pi&Leme, Luiz Andre P. Paes&Ana Cristina Bicharra|agent alarm management petroleum ambient|2015
457|Tamara Coimbra Diniz&ALMEIDA, JACKSON ROBERTO GUEDES DA SILVA&SILVA, JULIANE CABRAL&LIMA-SARAIVA, SARAH RAQUEL GOMES DE&RIBEIRO, FERNANDA PIRES RODRIGUES DE ALMEIDA&PACHECO, ALESSANDRA GOMES MARQUES&DE FREITAS, RIVELILSON MENDES&QUINTANS-JÚNIOR, LUCINDO JOSÉ&QUINTANS, JULLYANA DE SOUZA SIQUEIRA&MENDES, ROSEMAIRY LUCIANE|role oxidative stress epilepsy|2015
458|Modgil, Sanjay&Oren, Nir&Faci, Noura&Felipe Rech Meneguzzi&Simon Miles&Luck, Michael|monitor compliance e contract norm|2015
460|Rafael de Oliveira Costa&Davidson Boccardo&Luci Pirmez&Luiz Fernando Rust da Costa Carmo|method protect key safety critical system|2015
462|Ferreira, R. P.&Renato José Sassi&Silva, A. M. da|apply ant colony optimization self organize map vehicle route ans schedule problem|2015
463|MEGUINS, LUCAS CROCIATI&Rodrigo Antonio Rocha da Cruz Adry&SILVA-JUNIOR, SEBASTIÃO CARLOS DA&ARAÚJO FILHO, GERARDO MARIA DE&MARQUES, LÚCIA HELENA NEVES|epilepsy duration associate seizure outcome lobe epilepsy surgery|2015
464|Barbara Stolte Bezerra&Flávio Craveiro Cunto&Heloisa Barbosa&Clodoveu Augusto Davis Junior&João Felipe Lança|stumble block traffic accident database system evidence|2015
468|Marcio André da Costa Alencar&Walter Charles Sousa Seiffert Simões&Vandermi João da Silva&Vicente Ferreira de Lucena Junior|architecture base distribute integrate trigger associate manage resource state|2015
469|Diego de Castro Rodrigues&David Nadler Prata&MICHEL DE ALMEIDA SILVA|explore social datum understand child labor|2015
475|Joel Sanchez Domínguez&Adailton de Jesus Cerqueira Junior&Dany Sanchez Domínguez&Diego Gervasio Frías Suárez&Susana Marrero Iglesias|use multi agent system monitor indicator quality service power distribution network|2015
476|MEGUINS, LUCAS CROCIATI&Rodrigo Antonio Rocha da Cruz Adry&SILVA JÚNIOR, SEBASTIÃO CARLOS DA&PEREIRA, CARLOS UMBERTO&OLIVEIRA, JEAN GONÇALVES DE&MORAIS, DIONEI FREITAS DE&ARAÚJO FILHO, GERARDO MARIA DE&MARQUES, LÚCIA HELENA NEVES|resection grade critically factor achieve seizure freedom|2015
477|Cintia Cristina Silva de Araujo&Cristiane Drebes Pedron|project manager competency impact project success research|2015
480|Liliane Basso Barichello&Rudnei Dias da Cunha&PICOLOTO, C. B.&Anderson Tres|approach formulation fix source neutron transport problem medium|2015
481|GENARI, HELÓI F.G.&MECHBAL, NAZIH&COFFLGNAL, GÉRARD&Euripedes Guilherme de Oliveira Nobrega|modal h control methodology damage tolerant active control|2015
484|DEY, SANTANU S.&Marco Serpa Molinaro&WANG, QIANYI|approximate polyhedron inequality|2015
485|Eduardo Oliveira Teles&Ednildo Andrade Torres&Francisco Gaudêncio Mendonça Freires|energy transition versus reactivation oil gas mature field management risk|2015
489|Arthur A Chaves&Rodrigo A. La Scalea&Adimara Bentivoglio Colturato&Célia Leiko Ogawa Kawabata&Edson L Furtado&Kalinka Regina Lucas Jaquie Castelo Branco|use image process quantify area soil vegetation|2015
492|Thiago Salles&Leonardo Chaves Dutra da Rocha&Marcos Andre Goncalves&Jussara Marques de Almeida&Fernando Henrique de Jesus Mourao&Wagner Meira Junior&Felipe Viegas|analysis effect text classification|2015
493|Glauber De Bona&FINGER, MARCELO|measure inconsistency logic rationality postulate book interpretation|2015
495|CAVALCANTE, EMANUELLE&Luis Jorge Enrique Rivero Cabrejos&CONTE, TAYANA|evaluate feasibility max method use card board assess post use|2015
496|Felipe dos Anjos Lima&Edward David Moreno&Dellano Oliveira Domingos dos Santos&Wanderson Roger Azevedo Dias|energy characterization security module arm processor|2015
497|SILVA, RODRIGO&SALIMI, ARMIN&LI, MIN&Alan Robert Resende de Freitas&GUIMARAES, FREDERICO&LOWTHER, DAVID|visualization analysis trade optimization case study interior permanent magnet motor design|2015
499|Andre Luis Firmino Alves&Cláudio de Souza Baptista&Anderson Almeida Firmino&Maxwell Guimaraes de Oliveira&Anselmo Cardoso de Paiva|spatial temporal sentiment analysis approach apply twitter|2015
503|SANTOS, CLEBER H. DOS&ROMANO, RENAN A.&NICOLODELLI, GUSTAVO&CARVALHO, CAMILA M.&Paulino Ribeiro Villas Boas&MARTIN-NETO, LADISLAU&MONTES, CÉLIA R.&MELFI, ADOLPHO J.&MILORI, DÉBORA M. B. P.|performance evaluation portable laser induce fluorescence spectroscopy system assessment degree soil organic|2015
505|Mauricio Fernando Lima Pereira&Paulo Estevão Cruvinel|model soil compute tomography base reconstruction wiener filter process|2015
508|RESENDE, JOSÉ HUMBERTO CARDOSO&CARLANTÔNIO, L. F. M. DI&Luiz Célio Martins Freitas&TONINI, TERESA&FIGUEIREDO, N. M. A. DE&SANTIAGO, LUIZ CARLOS|technique correction use superior special care nipple papillary graft retrospective study|2015
509|BROWN, KEVIN&HAYES, MICHAEL&ALLISON, DAVID&Miriam Akemi Manabe Capretz&SAZIO, MARGARET&MANN, RUPINDER|fine grain filter provide access control datum provide service environment|2015
510|Paulo Roberto Fagundes&Goncharenko, L. P.&de Abreu, A. J.&VENKATESH, K.&Michael Pezzopane&de Jesus, R.&Gende, M.&COSTER, A. J.&Valdir Gil Pillat|response warm latitude sector|2015
514|Elisabete Cecília Januário Chaves&Napoleão Verardi Galegale&Marilia Macorin de Azevedo&Pedro Luiz Côrtes|result trend information technology governance practice bank|2015
