id_autor|area|subarea|esp
49088840488738|Engenharia Mecânica||
24426261471914|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
24426261471914|Ciência da Computação|Metodologia e Técnicas da Computação|
24426261471914|Engenharia Elétrica||
24426261471914|Ciência Política|Inovação Tecnológica|
70620210307470|Geociências|Geofísica|
70620210307470|Engenharia Elétrica||
70620210307470|Ciência da Computação||
70620210307470|Engenharia Biomédica||
10948487379364|Ciência da Computação|Estudos Sociais da Computação|
09209109518275|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|Circuitos Eletrônicos
09209109518275|Engenharia Elétrica|Telecomunicações|Sistemas de Telecomunicações
09209109518275|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Instrumentação Eletrônica
09209109518275|Educação|Ensino-Aprendizagem|Métodos e Técnicas de Ensino
09209109518275|Educação|Ensino-Aprendizagem|Tecnologia Educacional
09209109518275|Educação|Ensino-Aprendizagem|Avaliação da Aprendizagem
06247333111421|Ciência da Computação|Sistemas Operacionais|
06247333111421|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
89487015938509|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
95192779202995|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
95192779202995|Ciência da Computação|Teoria da Computação|Otimização Combinatória
95192779202995|Ciência da Computação|Teoria da Computação|Bioinformática
19101798473279|Ciência da Computação|Interação Humano-Computador|
19101798473279|Ciência da Computação|Informática na Educação|
19101798473279|Ciência da Computação|Sistemas de Informação|
78258073324535|Engenharia Biomédica||
78258073324535|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
78258073324535|Engenharia Biomédica|Bioengenharia|Processamento de Sinais Biológicos
46101777125728|Ciência da Computação||
46101777125728|Bioquímica|Bioinformática|
46101777125728|Ciência da Computação|Banco de Dados Genômico|
83290036853173|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
05955394665920|Ciência da Computação||
21196983141007|Matemática||
21196983141007|Educação||
21196983141007|Ciência da Computação||
00936571715992|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
00936571715992|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
00936571715992|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
00936571715992|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
46178640224901|Ciência da Computação||
46178640224901|Educação||
46178640224901|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
46178640224901|Educação|Tópicos Específicos de Educação|Ensino Profissionalizante
46178640224901|Educação|Ensino-Aprendizagem|Tecnologia Educacional
46178640224901|Ciência da Computação|Informática aplicada à saúde|
47760158370905|Ciência da Computação|Ciência Analítica Visual|
47760158370905|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
47760158370905|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
47760158370905|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
47760158370905|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
45745741402807|Ciência da Computação||
15061250821953|Administração|Administração de Empresas|
15061250821953|Ciência da Computação|Sistemas de Computação|Sistemas de Informação
15061250821953|Educação||
15061250821953|Comunicação||
00962438570183|Ciência da Computação||
00962438570183|Administração||
00962438570183|Ciência da Computação|Teoria da Computação|Inteligência Computacional
70598301347911|Matemática|Matemática Aplicada|
70598301347911|Ciência da Computação||
70598301347911|Matemática|Elementos Finitos|
64778355070341|Engenharia Nuclear|Tecnologia dos Reatores|Sistemas computacionais, de controle de dados e telemetria para reatores de pesquisa
64778355070341|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
64778355070341|Engenharia Mecânica|Engenharia Térmica|Termodinâmica
64778355070341|Física|Física das Partículas Elementares e Campos|Teoria Geral de Partículas e Campos
64778355070341|Engenharia Elétrica|Telecomunicações|Teoria Eletromagnetica, Microondas, Propagação de Ondas, Antenas
88430460339927|Ciência da Computação|Matemática Aplicada|
88430460339927|Matemática|Matemática Aplicada|Análise Numérica
88430460339927|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
88430460339927|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
88430460339927|Ciência da Computação|Sistemas de Computação|Hardware
88430460339927|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
42328333913115|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
42328333913115|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
59546788802277|Ciência da Computação|Sistemas de Computação|
59546788802277|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
59546788802277|Ciência da Computação|Tecnologia da Informação|
59546788802277|Ciência da Computação|Análise e Projeto de Sistemas|
59546788802277|Ciência da Computação|Linguagens de Programação|
59546788802277|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
96708253007179|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação Geográfica
96708253007179|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
95715443254344|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
95715443254344|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
95715443254344|Ciência da Computação||
40343036686762|Ciência da Computação|Inteligência Artificial|Sistemas Especialistas e Redes Neurais
40343036686762|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
40343036686762|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
40343036686762|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
40343036686762|Ciência da Computação|Sistemas de Computação|Software Básico
40343036686762|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
59414400595473|Ciência da Computação|Bioinformática|
59414400595473|Ciência da Computação|Informática médica|
59414400595473|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
59414400595473|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
59414400595473|Ciência da Computação||
85561556243194|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
05519410031191|Ciência da Computação||
05519410031191|Ciência da Computação|Sistemas Inteligentes|
05519410031191|Ciência da Computação|Computação Natural|
89166627228023|Engenharia Elétrica|Telecomunicações|Sistemas de Telecomunicações
89166627228023|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
89166627228023|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
89166627228023|Ciência da Computação|Sistemas de Computação|Teleinformática
09472123118053|Geografia||
96421527457172|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
96421527457172|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Baseados Em Conhecimento
96421527457172|Ciência da Computação|Metodologia e Técnicas da Computação|Orientação a Objetos Fundamentos e Uml
96421527457172|Matemática|Matemática Aplicada|Métodos Quantitativos
96421527457172|Matemática|Matemática Aplicada|Pesquisa Operacional
96421527457172|Ciência da Computação||
50793734509585|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
50793734509585|Ciência da Informação|Biblioteconomia|Técnicas de Recuperação de Informação
50793734509585|Ciência da Computação|Mineraçao de dados|
50793734509585|Ciência da Computação|Banco de Dados|
50793734509585|Ciência da Computação|Inovação tecnológica|
03862586856474|Ciência da Computação||
03862586856474|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
03862586856474|Matemática|Geometria e Topologia|
03862586856474|Ciência da Computação|Sistemas de Computação|
03862586856474|Ciência da Computação|Metodologia e Técnicas da Computação|
03862586856474|Microbiologia||
67680247741161|Ciência da Computação|Sistemas de Computação|Sistemas Operacionais
67680247741161|Ciência da Computação|Sistemas de Computação|Teleinformática
17869378701106|Ciência da Computação|Modelagem e verificação formal, Redes de Petri|
17869378701106|Engenharia Mecânica|Engineering design: requisitos, modelagem e análise|
17869378701106|Engenharia Mecânica|Planejamento em Inteligência Artificial|
17869378701106|Engenharia Mecânica|Métodos de design para sistemas de informação e serviço|
14029648579658|Ciência da Computação|Sistemas de Computação|Software Básico
14029648579658|Ciência da Computação|Sistemas de Computação|Processamneto Paralelo e Distribuído
43261628675642|Ciência da Computação|Sistemas de Computação|Computação de Alto Desempenho
43261628675642|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
43261628675642|Ciência da Computação|Sistemas de Computação|Software Básico
43261628675642|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
43261628675642|Ciência da Computação|Sistemas de Computação|Teleinformática
97394501414524|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Automação Eletrônica de Processos Elétricos e Industriais
97394501414524|Engenharia Elétrica|Telecomunicações|Sistemas de Telecomunicações
97394501414524|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
97394501414524|Educação|Ensino-Aprendizagem|
97394501414524|Educação|Ensino-Aprendizagem|Tecnologia Educacional
97394501414524|Ciência da Computação|Sistemas de Computação|Teleinformática
34674406341967|Ciência Política|Política Internacional|Relações Internacionais, Bilaterais e Multilaterais
34674406341967|Ciência Política|Política Internacional|Integração Internacional, Conflito, Guerra e Paz
34674406341967|Ciência da Computação|Sistemas de Computação|Teleinformática
34674406341967|Ciência Política||
00932092320905|Geociências|Geofísica|Geofísica Aplicada
00932092320905|Matemática|Problemas Inversos|
00932092320905|Matemática|Problemas Inversos|Imaging - Imageneologia
00932092320905|Ciência da Computação|Matemática da Computação|
00932092320905|Matemática|Problemas Inversos|Regularizacao de Problemas Mal-Postos
47294951660937|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Apoio a Decisão
47294951660937|Ciência da Computação|Metodologia e Técnicas da Computação|Bancos de Dados não Convencionais
47294951660937|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
36476631318244|Ciência da Computação|Metodologia e Técnicas da Computação|Planejamento em Inteligência Artificial
36476631318244|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
36476631318244|Ciência da Computação|Robótica Cognitiva|
36476631318244|Ciência da Computação|Aprendizado Computacional|
66522628827235|Engenharia Elétrica|Computação|
66522628827235|Engenharia de Produção|Pesquisa Operacional|Programação Linear, Não-Linear, Mista e Dinâmica
66522628827235|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
66522628827235|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
66522628827235|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
66522628827235|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
42041276186254|Ciência da Computação|Otimização Combinatória|
42041276186254|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
42041276186254|Ciência da Computação|Sistemas de Computação|Sistemas Inteligentes
58511568098561|Ciência da Computação|Sistemas de Computação|Teleinformática
58511568098561|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
12257871710056|Ciência da Computação|Ciência da Computação|
12257871710056|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
12257871710056|Ciência da Computação|Mineração de Textos|
12257871710056|Ciência da Computação|Mineração de Dados|
12257871710056|Ciência da Computação|Análise de Mídia Social|
12257871710056|Ciência da Computação|Computação Natural|
74460427113373|Ciência da Computação|Imunologia Computacional|
74460427113373|Ciência da Computação|Arquitetura de Sistemas de Computação|
05196015266298|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
62573782715504|Administração|Administração de Empresas|MARKETING
62573782715504|Administração|Administração de Empresas|
62573782715504|Ciência da Computação|Engenharia de Software|
80496959264598|Ciência da Computação||
80496959264598|Ciência da Computação|Engenharia da Computação|
80496959264598|Ciência da Computação|Sistemas Embardados|
80496959264598|Ciência da Computação|Computação Pervasiva|
80496959264598|Ciência da Computação|Gerência de Projetos|
02820313262296|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
13245601695093|Ciência da Computação|Sistemas de Computação|Sistemas Distribuídos
13245601695093|Ciência da Computação|Sistemas de Computação|Redes de Computadores
13245601695093|Ciência da Computação|Sistemas de Computação|Processamento de Alto Desempenho
13245601695093|Ciência da Computação|Sistemas de Computação|Sistemas Operacionais
13245601695093|Ciência da Computação|Sistemas de Computação|Software Básico
31509602982993|Engenharia de Produção|Pesquisa Operacional|
31509602982993|Matemática||
31509602982993|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
31509602982993|Ciência da Computação||
31970387569370|Educação||
31970387569370|Ciência da Computação|Sistemas de Computação|
31970387569370|Ciência da Computação|Metodologia e Técnicas da Computação|
31970387569370|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
31970387569370|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
31970387569370|Engenharia de Produção|Ergonomia|
43723106084822|Ciência da Computação|Inteligência do Negócio|
43723106084822|Ciência da Computação|Sistemas de Informação|
43723106084822|Ciência da Computação|Lógicas e Semântica de Programas|
43723106084822|Ciência da Computação|Arquitetura de Sistemas de Computação|
43723106084822|Ciência da Computação|Banco de Dados|
43723106084822|Ciência da Computação|Linguagens de Programação|
37143918677200|Ciência da Computação||
37143918677200|Ciência da Computação|Sistemas de Computação|Inteligência Artificial
37143918677200|Ciência da Computação|Interfaces Adaptativas|
37143918677200|Ciência da Computação|Sistemas de Computação|Informática na Educação
91740966673420|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
91740966673420|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
91740966673420|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
91740966673420|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
93004066976712|Ciência da Computação|ANÁLISE DE SISTEMAS|
04174181930855|Ciência da Computação|Algoritmos em variedades|
04174181930855|Matemática|Geometria Algébrica Numérica|
04174181930855|Matemática|Análise de Algoritmos e Complexidade de Computação|
04174181930855|Matemática|Fundamentos Matemáticos da Computação Numérica|
85509211797941|Matemática|Educação Matemática|
85509211797941|Educação|Formação de Professores|
85509211797941|Educação|Matemática da Computação|
85509211797941|Educação|Análise Numérica|
85509211797941|Educação|Computação Quântica|
63905929371318|Ciência da Computação|Sistemas de Computação|information retrieval
63905929371318|Ciência da Computação|Sistemas de Computação|interactive multimedia systems
63905929371318|Ciência da Computação|Sistemas de Computação|context-aware computing
14020351211705|Ciência da Computação|Inteligência Artifical|
14020351211705|Ciência da Computação|Inteligência Artifical|Aprendizagem de Máquina
14020351211705|Ciência da Computação|Inteligência Artifical|Transferência de Conhecimento
14020351211705|Medicina|Oftalmologia|
14020351211705|Fisioterapia e Terapia Ocupacional||
14020351211705|Medicina||
86531289414122|Geociências|Geomática|Cartografia, Sensoriamento Remoto, Geodésia e Fotogrametria
86531289414122|Ciência da Computação|Metodologia e Técnicas da Computação|
86531289414122|Planejamento Urbano e Regional||
55188929387652|Ciência da Computação|Metodologia e Técnicas da Computação|Reconhecimento de Padrões
55188929387652|Ciência da Computação|Metodologia e Técnicas da Computação|Biologia Computacional
20779880789292|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
20779880789292|Ciência da Computação|Sistemas de Computação|Software Básico
20779880789292|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
98810362952245|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
80734844890096|Engenharia Mecânica|Mecatrônica|Robótica e Automação de Sistemas Mecânicos
80734844890096|Engenharia Naval e Oceânica|Hidrodinâmica de Navios e Sistemas Oceânicos|
80734844890096|Engenharia Naval e Oceânica|Máquinas Marítimas|Controle e Automação de Sistemas Propulsores
80734844890096|Engenharia Mecânica|Mecatrônica|Sistemas de Navegação
80734844890096|Engenharia Mecânica|Mecânica dos Sólidos|Dinâmica dos Corpos Rígidos, Elásticos e Plásticos
80734844890096|Engenharia Aeroespacial|Dinâmica de Vôo|Estabilidade e Controle
65528960977387|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
65528960977387|Administração|Modelos de Negócio, Empreendedorismo e Inovação|
65528960977387|Direito|Direito Computacional|
65528960977387|Direito|Sistemas de Informação|
92051195531917|Direito||
92051195531917|Administração|Administração de Empresas|
92051195531917|Economia|Métodos Quantitativos em Economia|Contabilidade Nacional
92051195531917|Ciência da Computação|Sistemas de Computação|Teleinformática
92051195531917|Psicologia|Psicologia do Trabalho e Organizacional|Treinamento e Avaliação
92051195531917|Desenho Industrial|Programação Visual|
04528672959274|Ciência da Computação||
04528672959274|Ciência da Computação|Matemática da Computação|Matemática Simbólica
04528672959274|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
04528672959274|Ciência da Computação|Teoria da Computação|Linguagem Formais e Autômatos
38571368743807|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
38571368743807|Educação|Ensino a Distância|
38571368743807|Educação|Arquitetura de Sistemas de Computação|
38571368743807|Ciência da Computação|Computação Móvel|
38571368743807|Ciência da Informação|Sistemas Integrados de Gestão ERP|
38571368743807|Ciência da Informação|Hardware|
15942852703635|Ciência da Computação||
55339989087222|Ciência da Informação|Teoria da Informação|Representação da Informação
55339989087222|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
48079570604284|Ciência da Computação||
48079570604284|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência Artificial
48079570604284|Ciência da Computação|Inteligência Artificial|Representação de Conhecimento
28827862496361|Ciência da Computação|Aprendizagem de maquina|
28827862496361|Ciência da Computação|Metodologia e Técnicas da Computação|Bioinformática
28827862496361|Ciência da Computação|Computational biology|
28827862496361|Ciência da Computação|Metodologia e Técnicas da Computação|Análise de Dados
28827862496361|Ciência da Computação|Metodologia e Técnicas da Computação|Análise Multivariada
36876673192992|Administração|Administração de Empresas|Administração de Recursos Humanos
36876673192992|Administração|Administração de Empresas|Administração Financeira
36876673192992|Artes|Música|Instrumentação Musical
14744999783676|Ciência da Computação|Sistemas de Computação|Redes de Sensores Sem Fio
14744999783676|Ciência da Computação|Sistemas de Computação|Redes Móveis Ad Hoc
14744999783676|Ciência da Computação|Sistemas de Computação|Redes Ad Hoc Veiculares
14744999783676|Ciência da Computação|Internet das Coisas|
14744999783676|Ciência da Computação|Computação Ubíqua|
51161055016934|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
39416101626260|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
39416101626260|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
89191035734025|Ciência da Computação|Sistemas de Computação|Otimizacao Continua
89191035734025|Ciência da Computação|Sistemas de Computação|Otimizacao Combinatoria
89191035734025|Engenharia de Produção|Pesquisa Operacional|Programação Linear, Não-Linear, Mista e Dinâmica
89191035734025|Engenharia de Produção|Pesquisa Operacional|Teoria dos Jogos
89191035734025|Engenharia de Produção|Engenharia Econômica|Vida Econômica dos Equipamentos
84193247971170|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
84193247971170|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
90140425711272|Microeletrônica||
90140425711272|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
90140425711272|Ciência da Computação|Sistemas de Computação|Hardware
90140425711272|Ciência da Computação|Sistemas de Computação|Software Básico
18849740691899|Engenharia Elétrica|Sistemas elétricos de potência|
18849740691899|Engenharia Elétrica|Otimização não linear contínua e combinatória|
18849740691899|Engenharia Elétrica|Otimização multiobjetivo|
18849740691899|Engenharia Elétrica|Computação evolucionária|
18849740691899|Engenharia Elétrica|Teoria da decisão|
94944933209872|Ciência da Computação||
94944933209872|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
94944933209872|Ciência da Computação|Sistemas de Computação|
94944933209872|Filosofia|Ciências Humanas|
37658571527896|Administração|Ciências Contábeis|
37658571527896|Ciência da Computação|Sistemas de Computação|
37658571527896|Administração|Administração de Empresas|
05844293925084|Ciência da Computação|Sistemas de Computação|Sistemas Embarcados Distribuídos
05844293925084|Engenharia Elétrica|Sistemas de Computação|Sistemas Computacionais Embarcados
05844293925084|Engenharia Elétrica|Eletrônica Industrial, Sistemas e Controles Eletrônicos|Eletrônica de Potência
05844293925084|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Sistemas Eletrônicos de Medida e de Controle
81958972690597|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
81958972690597|Ciência da Computação|Teoria da Computação|Lógicas e Semântica de Programas
81958972690597|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
50723382257018|Engenharia Elétrica||
50723382257018|Engenharia Elétrica|Engenharia de Computação|
50723382257018|Engenharia Elétrica|Engenharia de Computação|Computação Gráfica
50723382257018|Ciência da Computação|Jogos Digitais|
50723382257018|Ciência da Computação|Mobile|
74184753107897|Ciência da Computação|Visão Computacional|
74184753107897|Ciência da Computação|Metodologia e Técnicas da Computação|Processamento Gráfico (Graphics)
74184753107897|Física||
74184753107897|Engenharia Mecânica||
74184753107897|Robótica, Mecatrônica e Automação||
74184753107897|Ciência da Computação|Visão Computacional|Termografía
88425746612961|Ciência da Computação||
88425746612961|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
88425746612961|Engenharia Civil|Construção Civil|Processos Construtivos
88425746612961|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
88425746612961|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
38219886705967|Ciência da Computação||
38219886705967|Ciência da Computação|Metodologia e Técnicas da Computação|Inteligência computacional
38219886705967|Ciência da Computação|Aprendizado de máquina|
38219886705967|Ciência da Computação|Mineração de dados|
72775611424014|Ciência da Computação|Sistemas Embarcados|
72775611424014|Ciência da Computação|Jogos|
72775611424014|Ciência da Computação|Metodologia e Técnicas da Computação|
72775611424014|Ciência da Computação|Programação para Internet (web)|
72775611424014|Ciência da Computação|Processamento Gráfico (Graphics)|
72775611424014|Ciência da Computação|Ciência da Computação|
49361976082673|Ciência da Computação|Teoria da Computação|Análise de Algoritmos e Complexidade de Computação
49361976082673|Engenharia de Produção|Pesquisa Operacional|
49361976082673|Matemática|Matemática Aplicada|Matemática Discreta e Combinatória
04102466046730|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
04102466046730|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
04102466046730|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Instrumentação Eletrônica
04102466046730|Educação|Ensino-Aprendizagem|Tecnologia Educacional
33123288261141|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas Distribuídos
33123288261141|Ciência da Computação|Sistemas de Computação|Arquiteturas Auto Adaptáveis
33123288261141|Ciência da Computação|Sistemas de Computação|Arquiteturas de Software
33123288261141|Ciência da Computação|Metodologia e Técnicas da Computação|
33123288261141|Ciência da Computação|Metodologia e Técnicas da Computação|Engenharia de Software
33123288261141|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
80661061153729|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
80661061153729|Ciência da Computação|Sistemas de Computação|Hardware
80661061153729|Ciência da Computação|Sistemas de Computação|Sistemas Aplicados
46820568189181|Ciência da Computação|Realidade Virtual|Ambientes Virtuais
46820568189181|Ciência da Computação|Realidade Virtual|Comunidades Virtuais
46820568189181|Ciência da Computação|Sistemas de Computação|Televisão Interativa
46820568189181|Ciência da Computação|Sistemas de Computação|Hipermídia
46820568189181|Ciência da Computação|Sistemas de Computação|Segurança de Sistemas de Computadores Rbac Controle de Acesso
46820568189181|Ciência da Computação|Social Computing|
11757525231574|Medicina|Cirurgia|Cirurgia Experimental
11757525231574|Medicina|Cirurgia|biomecânica
11757525231574|Ciência da Computação|Sistema especialista - Extração de conhecimentos|
02272133670888|Ciência da Computação|Metodologia e Técnicas da Computação|Biometria
02272133670888|Ciência da Computação|Metodologia e Técnicas da Computação|Visão Computacional
02272133670888|Ciência da Computação|Reconhecimento de Padrões|
02272133670888|Ciência da Computação|Processamento de Imagens|
02272133670888|Ciência da Computação|Computação Gráfica|
49437915418534|Ciência da Computação|Redes de Computadores e Sistemas Distribuídos|
27896861246420|Engenharia de Materiais e Metalúrgica|Metalurgia Física|Corrosão
27896861246420|Química|Físico-Química|Eletroquímica
27896861246420|Ciência da Computação|Sistemas de Computação|Software Básico
27896861246420|Química|Química Analítica|Análise de Traços e Química Ambiental
31229866203038|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
17442026041022|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
17442026041022|Ciência da Computação|Metodologia e Técnicas da Computação|Linguagens de Programação
17442026041022|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
17442026041022|Ciência da Computação|Matemática da Computação|Modelos Analíticos e de Simulação
17442026041022|Probabilidade e Estatística|Probabilidade e Estatística Aplicadas|
17442026041022|Engenharia Elétrica|Medidas Elétricas, Magnéticas e Eletrônicas; Instrumentação|Sistemas Eletrônicos de Medida e de Controle
58496222461501|Ciência da Computação|Desenvolvimento de Software Colaborativo|
58496222461501|Ciência da Computação|Engenharia de Requisitos|
58496222461501|Ciência da Computação|Desenvolvimento Distribuído de Software|
58496222461501|Ciência da Computação|Qualidade de Software|
58496222461501|Ciência da Computação|Melhoria de Processo de Software|
58496222461501|Ciência da Computação|Engenharia de Software|
72402814099977|Administração|Ciências Contábeis|
72402814099977|Administração|Administração Pública|Contabilidade e Finanças Públicas
72402814099977|Engenharia de Produção|Gerência de Produção|Garantia de Controle de Qualidade
72402814099977|Administração|Administração de Setores Específicos|
40014280856629|Ciência da Computação|Morfologia Matemática|
40014280856629|Ciência da Computação|Teoria de Reticulados|
40014280856629|Ciência da Computação|Algebra Minimax|
40014280856629|Ciência da Computação|Redes Neurais|
40014280856629|Ciência da Computação|Computação Evolucionária|
40014280856629|Ciência da Computação|Sistemas Híbridos|
45156432851160|Medicina|Radiologia Médica|Tecnologia em Radiologia
66135849011391|Ciência da Computação||
66135849011391|Ciência da Computação|Metodologia e Técnicas da Computação|Banco de Dados
66135849011391|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
09242237064329|Física|Física Geral|Física Estatística e Termodinâmica
09242237064329|Física|Física da Matéria Condensada|Propriedades de Transportes de Matéria Condensada (Não Eletrônica)
09242237064329|Física|Física da Matéria Condensada|Propriedades Térmicas da Matéria Condensada
09242237064329|Ciência da Computação|Sistemas de Computação|Software Básico
09242237064329|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
70230313329569|Artes|Música|Música e novas Tecnologias
70230313329569|Educação|Tópicos Específicos de Educação|
70230313329569|Educação|Tópicos Específicos de Educação|Educação em Periferias Urbanas
70230313329569|Artes|Música|Educação Musical
70230313329569|Artes|Música|Regência
70230313329569|Artes|Música|Canto
29302861177476|Ciência da Computação|Sistemas de Computação|Arquitetura de Sistemas de Computação
29302861177476|Ciência da Computação|Sistemas de Computação|Hardware
29302861177476|Ciência da Computação|Sistemas de Computação|Software Básico
24108925892058|Engenharia Elétrica|Telecomunicações|
24108925892058|Engenharia Elétrica|Circuitos Elétricos, Magnéticos e Eletrônicos|
24108925892058|Ciência da Computação||
51394084361809|Ciência da Computação|Sistemas de Computação|Segurança Computacional
51394084361809|Ciência da Computação|Sistemas de Computação|Redes de Computadores
51394084361809|Ciência da Computação|Metodologia e Técnicas da Computação|Sistemas de Informação
