|autores|titulo|ano
4269|Jarbas Joaci de Mesquita Sá Junior&André Ricardo Backes&Paulo César Cortez|model texture analysis|2013
4270|Sandra V. Cardozo&Bryan F. J. Manly&Raydonal Ospina Martínez&Carlos T. S. Dias|estimation resource selection probability function|2013
4273|Jun Kong&Daniel Brat&Joel H. Saltz&Lee A.D. Cooper&Fusheng Wang&Jingjing Gao&George Luiz Medeiros Teodoro&Lisa Scarpace&Tom Mikkelsen&Mattew J. Schniederjan&Carlos S. Moreno|paradigm determine correlate tumor cell morphology human slide image|2013
4274|Luis Labrada&Samaris Ramiro Pereira&Paulo Bandiera Paiva|use digital sound health|2013
4277|RODRÍGUEZ-COVILI, JUAN&Sergio Fabian Ochoa|distribute provide presence awareness system|2013
4279|Márcia Silva de Oliveira&Luiz Eduardo Gomes Garcia Betting&Susana Barreto Mory&Fernando Cendes&Gabriela Castellano|texture analysis resonance image patient epilepsy|2013
4283|Olavo de Holanda Cavalcanti Neto&Seiji Isotani&IG Ibert Bittencourt&Endhe Elias&Thyago Tenório|joint java ontology integrate toolkit|2013
4287|SEGER, RODRIGO A.&Marcelo Mortensen Wanderley&KOERICH, ALESSANDRO L.|detection musician gesture base video analysis|2013
4289|KOLB, MELANIE&Jean Francois Raymond Marie Mas Caussel&GALICIA, LEOPOLDO|evaluate driver land use change transition model landscape southern|2013
4292|Maria Helena Baena de Moraes Lopes&Neli Regina Siqueira Ortega&Paulo Sérgio Panse Silveira&Eduardo Massad&Rosângela Higa&Heimar de Fátima Marin|map diagnosis alteration elimination nurse approach|2013
4297|FERREIRA, FERNANDO TEUBL&KURASHIMA, CELSO&Marcio Calixto Cabral&ZUFFO, MARCELO KNORICH|scale flexible platform multi projector system development|2013
4298|Annabell Del Real Tamariz&ELIAS DA SILVA JUSTO, JOSE|management service computer network help intelligent agent|2013
4303|Felipe Rech Meneguzzi&Luck, Michael|plan agent architecture|2013
4306|Carla Renata Sanomiya Ikuta&CARDOSO, CAMILA LOPES&FERREIRA-JÚNIOR, OSNY&José Roberto Pereira Lauris&SOUZA, PAULO HENRIQUE COUTO&Izabel Regina Fischer Rubira-Bullen|position palatine study cone beam compute tomography image|2013
4309|de Gouveia, Lilian Tais&Guilherme Ferraz de Arruda&Guilherme Ferraz de Arruda&Rodrigues, Francisco Aparecido&Luciano José Senger&da Fontoura Costa, Luciano|supervise classification basaltic aggregate particle base texture property|2013
4315|Ruth da Silva Brum&Vaz, Joaquim&Rocha, L.A.O.&Elizaldo Domingues dos Santos&Liércio André Isoldi|new computational model predict behavior earth air heat|2013
4318|Anderson Spacek&Oswaldo H. Ando Jr&João Mota Neto&Vilson Luiz Coelho&Mario Orlando Oliveira&Vilson Gruber&Lirio Schaeffer|management mechanical vibration temperature small wind turbine use wireless network|2013
4322|Emmanuel Roux&GABORIT, PASCAL&ROMAÑA, CHRISTINE A&GIROD, ROMAIN&DESSAY, NADINE&DUSFOUR, ISABELLE|sample design highly landscape characterize determinant malaria vector distribution french region|2013
4323|Claudio Andrés Callejas Olguín&João Marcos&Benjamín René Callejas Bedregal|action class fuzzy bi implication|2013
4327|MARCHETTO, MARIA C. N.&NARVAIZA, IÑIGO&DENLI, AHMET M.&BENNER, CHRISTOPHER&LAZZARINI, THOMAS A.&NATHANSON, JASON L.&Apuã César de Miranda Paquola&DESAI, KEVAL N.&HERAI, ROBERTO H.&WEITZMAN, MATTHEW D.&YEO, GENE W.&MUOTRI, ALYSSON R.&GAGE, FRED H.|differential regulation stem cell human ape|2013
4333|Maria do Carmo Nicoletti&Flávia Oliveira Santos de Sá Lisboa&Estevam Rafael Hruschka Júnior|learn relation world assumption|2013
4340|Liércio André Isoldi&Mauro de Vasconcellos Real&Joaquim Vaz&Anderson Luis Garcia Correia&Elizaldo Domingues dos Santos&Luiz Alberto Oliveira Rocha|numerical analysis geometric optimization plate subject tension buckle|2013
4341|Eduardo Augusto de Andrade Ramos&JOIA, LUIZ ANTONIO|investigation turn away information technology professional|2013
4343|Denis Deratani Mauá&Cassio Polpo de Campos&Marco Zaffalon|complexity solve shape limit memory influence diagram binary variable|2013
4346|Thiago Christiano Silva&Diego Raphael Amancio|network base learn approach disambiguation network|2013
4350|KEANE, ANDREW&OCHOA, LUIS F.&Carmen Lucia Tancredo Borges&AULT, GRAHAM W.&ALARCON-RODRIGUEZ, ARTURO D.&CURRIE, ROBERT A. F.&PILO, FABRIZIO&DENT, CHRIS&HARRISON, GARETH P.|state art technique challenge ahead distribute generation plan optimization|2013
4351|CASTANHO, Maria José de Paula&Fabio Hernandes&Angelita Maria de Ré&Sandro Rautenberg&A. Billis|expert system predict stage prostate cancer|2013
4354|José Maria Parente de Oliveira&Rodrigo Rizzi Star&José Maria Parente de Oliveira|concept map step construction method|2013
4358|ARAUJO MACEDO, EMERSON&Alba Cristina Magalhães Alves de Melo&PFITSCHER, GERSON HENRIQUE&Boukerche, Azzedine|sequence alignment cluster user task allocation policy|2013
4359|MACEDO NETO, Av&Márcio Serolli Pinho&Reis, RJ&Patricia Alejandra Behar|study reality environment model apply teach|2013
4360|BETEL, HEATHER&Pedro Paulo Balbi de Oliveira&FLOCCHINI, PAOLA|solve parity problem automaton|2013
4361|Ronaldo Moreira Salles&Guofei Gu&Morton Swimmer|botnet activity analysis detection shutdown|2013
4365|Rodrigo Rocha Silva&Joubert de Castro Lima&Celso Massaki Hirata|integration range query operator dimension datum cube|2013
4366|Pinto, Thiago M&Roseli Suzi Wedemann&Cortez, Célia M|behavior potential membrane ganglion cell|2013
4372|SHI, LEI&CHOWDHURY, PULAK&Biswanath Mukherjee|save energy reach broadband access network approach|2013
4375|Dourado, Mitre C.&Rautenbach, Dieter&Vinícius Fernandes dos Santos&Schäfer, Philipp M.&Szwarcfiter, Jayme L.&Toman, Alexandre|aspect p numb|2013
4380|TOSTES, MARIA EMÍLIA DE LIMA&Guilherme Augusto Barros Conde&SILVA, ROGÉRIO DIOGNE&Carlos Renato Lisboa Francês&DOS SANTOS, FÁBIO CORREA&DE SANTANA, ADAMO LIMA|methodology group power consume unit meet continuity indicator target establish regulatory agency|2013
4382|Gilberto Perez&Isabel Ramos|understand organizational memory integrate management system|2013
4387|Vinicius da Costa de Azevedo&Manuel Menezes de Oliveira Neto|efficient smoke simulation grid|2013
4389|André Carlos Silva&SCHONS SILVA, ELENICE MARIA&DE REZENDE, RICARDO ANTONIO|circulate load calculation mineral process circuit operation|2013
4395|Eduardo Santana de Almeida&Flavio Oquendo|software component architecture reuse model customize evaluate|2013
4396|Leandro Cavalari Soares&Daniel dos Santos Kaster|sim metric access method similarity query additional condition|2013
4403|Katia Cristina Aparecida Damaceno Borges&Iris Fabiana de Barcelos Tronto&Renato de Aquino Lopes&José Demisio da Silva Simões|datum process method software effort estimation use case base reason|2013
4406|DING, RONG&LI, XIAOGUANG&ZHANG, YUJUN&Mario Gerla|broadcast service schedule scheme vehicle roadside communication|2013
4408|RODRIGO BÉTTEGA&Marcos Antônio de Souza Barrozo&Ronaldo Guimarães Corrêa&Jose Teixeira Freire|simulation heat transfer inside pack bed evaluation effective thermal conductivity|2013
4409|SHON, TAESHIK&Danielo Gonçalves Gomes|introduction issue recent advance technology theory grid cloud compute|2013
4413|Amelia Naomi Onohara&Inez Staciarini Batista&Takahashi|kelvin wave ionosphere observation model|2013
4418|PEREIRA, RAFAEL&LOPES, HÉLIO&Karin Koogan Breitman&MUNDIM, VICENTE&PEIXOTO, WANDENBERG|cloud base time filter item item recommendation|2013
4419|Thaise da Silva noronha&Terezinha Ferreira de Oliveira&Antonio Morais da Silveira&Roger Ribeiro da Silva&Augusto Cezar Fonseca Saraiva|knowledge acquisition vibration power transformer use analysis approach case study|2013
4420|LOPES, MILENE ELIZABETH RIGOLIN FERREIRA&Carlos Henrique Quartucci Forster|application human error theory process improvement requirement engineer|2013
4421|WANG, LIZHU&LIU, XIAODONG&Witold Pedrycz|interval determine information granule improve forecast time series|2013
4424|Raul Ando&Alvaro Machado Dias&Adam McNamara|overcome limitation theory mind experiment base analysis theory mind study|2013
4425|FERREIRA DA SILVA, CATARINA&MELO, PAULO&RUPINO DA CUNHA, PAULO&MILHEIRO, PEDRO&Parisa Ghodous|use semantic discover web service base partial datum|2013
4433|FIGUEIRA-SAMPAIO, ALEANDRA DA SILVA&SANTOS, ELIANE ELIAS FERREIRA DOS&CARRIJO, GILBERTO ARANTES&Alexandre Cardoso|survey mathematics practice concrete material use school|2013
4434|Andreia Carneiro Teixeira Dias Pereira&Flávia Maria Santoro|case study representation decision make business process|2013
4448|RUI WANG&Biswanath Mukherjee|provision elastic optical network non|2013
4449|Ciro Russo|order analysis interpretation system|2013
4451|Vitor Vieira Vasconcelos&Renato Moreira Hadad&Paulo Pereira Martins Junior|cartography methodology assess aquifer recharge case study river basin|2013
4452|Hyojin Kim&Ruy de Oliveira&Bharat Bhargava&JooSeok Song|novel robust rout scheme rush attack wireless ad network|2013
4459|Jones Oliveira de Albuquerque&Silvana Bocanegra&Silvana Bocanegra&Jordi Ferrer Saval&Daniel López Codina&Souza&SOUZA-SANTOS, REINALDO&Constança Clara Gayoso Simões Barbosa|year simulation use datum automaton case study expansion process coastline|2013
4460|PEDRO, RICARDO WANDRÉ DIAS&NUNES, FÁTIMA L. S.&Ariane Machado Lima|use grammar pattern recognition image|2013
4464|Sílvia Elicia Fragoso Magalhães&Rejane Magalhães de Mendonça Pimentel|riparian forest historical analysis study relate theme|2013
4468|HUCZYNSKA, SOPHIE&MULLEN, GARY L.&Daniel Panario&THOMSON, DAVID|existence property k element field|2013
4471|Paulo Ricardo da Cunha Possa&MAHMOUDI, SIDI AHMED&Harb, Naim&Valderrama, Carlos&MANNEBACK, PIERRE|multi resolution base architecture time edge corner detection|2013
4473|Lucas Crociati Meguins&Gustavo Botelho Sampaio&Eduardo Cintra Abib&RICHAM FAISSAL EL HOSSEIN ELLAKKIS&Marco Aurélio Fernandes Teixeira&Sérgio Robson Martucci Junior&Rodrigo Antonio Rocha da Cruz Adry&Dionei Freitas de Morais|malignant infarction cerebral artery elderly point controversy surgery case report|2013
4474|Fernanda Cetrangolo Dórea&MCEWEN, B. J.&MCNAB, W. B.&REVIE, C. W.&SANCHEZ, J.|surveillance use laboratory datum datum process algorithm performance evaluation|2013
4475|Diego Gimenez Passos&CARRANO, RICARDO&ALBUQUERQUE, CÉLIO|decrease frame reception probability transmission load network|2013
4477|luis augusto trevisan&Carlos Alberto Mirez Tarrillo&TOMIO, L.|advance model structure function|2013
4480|Rommel Novaes Carvalho&Matsumoto, Shou&Laskey, Kathryn B.&Costa, Paulo C. G.&Ladeira, Marcelo&Santos, Laécio L.|ontology knowledge fusion procurement fraud detection|2013
4482|Murilo Coelho Naldi&André Carlos Pounce de Leon Ferreira de Carvalho&Ricardo José Gabrielli Barreto Campello|cluster ensemble selection base validity index|2013
4484|Tiago Stegun Vaquero&Jose Reinaldo Silva&J. Christopher Beck|post design analysis build refine have plan system|2013
4487|Adamatzky, Andrew&Pedro Paulo Balbi de Oliveira&PROKOPENKO, MIKHAIL&SCHUBERT, THERESA&SLOOT, PETER&STRANO, EMANUELE&YANG, XIN-SHE&AKL, SELIM&ALONSO-SANZ, RAMON&VAN DESSEL, WESLEY&IBRAHIM, ZUWAIRIE&ILACHINSKI, ANDREW&JONES, JEFF&KAYEM, ANNE V.D.M.&MARTÍNEZ, GENARO J.|motorway slime point view|2013
4493|Pedro Henrique B. Las Casas&Dorgival Olavo Guedes Neto&Jussara Marques de Almeida&Artur Ziviani&Humberto T. Marques-Neto|spade detect spammers source network|2013
4494|GONÇALVES, ALEX GARCIA&José Mario De Martino|expressive audiovisual message presenter mobile device|2013
4495|Quek, Francis&Francisco Carlos de Mattos Brito Oliveira|enable gesture|2013
4498|Aluisio Igor Rêgo Fontes&Fuad Mousse Abinader Junior&Vicente Angelo de Sousa Junior&José Alfredo Ferreira Costa&Luiz Felipe de Queiroz Siqueira|automatic modulation classification use information theoretic similarity measure|2013
4503|Rogerio Abreu de Paula|design market|2013
4504|Maytê Duarte Leal Coutinho&Kellen Carla Lima&CLÁUDIO MOISÉS SANTOS E SILVA|moisture transport weather present past future south|2013
4505|Alecio Pedro Delazari Binotto&WEHRMEISTER, Marco A&Arjan Kuijper&Carlos Eduardo Pereira|context tune system use aspect orient approach datum engineer application|2013
4509|BRATTIG CORREIA, RION&Jorge Chiodini&Oscar Dalfovo&Luiz Henrique da Silva&Rosicler Teske|use information system health care facility case|2013
4510|DAPPER, R.E.&CROVATO, C. D. P.&Altamiro Amadeu Susin&BAMPI, S.|compression method power quality datum|2013
4515|COUTO, Eduardo de Aguiar&Paula Peixoto Assemany&Maria Lúcia Calijuri&Santiago, Aníbal Fonseca&Alves, Luna Grip S.|reuse treat sewage airport irrigation plant nursery|2013
4516|Adilson Luiz Bonifácio&Moura, Arnaldo Vieira|method test time system|2013
4517|Adrian Bondy&Jayme Luiz Szwarcfiter|induce decomposition graph|2013
4518|Antonio Palmeira de Ara[ujo Neto&Ivanir Costa&Andréa Martins Cristovão&Nilo Silvio Costa Serpa|sustainability impact strategic alignment|2013
4524|Adina Cretan&Catarina Ferreira Da Silva&Carlos Coutinho&Ricardo Jardim-Gonçalves&Parisa Ghodous|framework ontology base negotiation support enterprise cloud base environment|2013
4526|Amélia Acácia de Miranda Batista&Zair Abdelouahab&Denivaldo Cicero Pavão Lopes&Pedro de Alcantara dos Santos Neto|process model support management distance learn course agile approach|2013
4529|Lui Migue Pereira Durão&D. J. S. Gonçalves&J M R S TAVARES&Victor Hugo Costa de Albuquerque&Túlio H. Panzera&Leandro J. Silva&A. Aguiar Vieira&A. M. Baptista|drill outcome glass sisal reinforce plastic|2013
4530|Zanoni Dias&Siome Klein Goldenstein&Anderson de Rezende Rocha|explore optimum branch algorithm image phylogeny|2013
4532|Alessandro Copetti&LEITE, J.C.B.&Orlando Gomes Loques Filho&NEVES, MARIO FRITSCH|decision mechanism context inference healthcare environment|2013
4536|Carlos Alberto Olarte Vega&Rueda, Camilo&VALENCIA, FRANK D.|model emerge trend constraint|2013
4538|Sara Guimarães&Marco Tulio Correa Ribeiro&Renato Martins Assunção&Wagner Meira Junior|hybrid algorithm user recommendation twitter|2013
4541|Emma L. Hall&Mark M. Woolrich&Carlos Eduardo Thomaz&Peter G. Morris&Matthew J. Brookes|use variance information measure connectivity|2013
4543|Clarice Marinho Martins de Castro&Chris Reed&Ruy José Guerra Barretto de Queiroz|applicability sale law model cloud compute service|2013
4544|Levi Henrique Santana de Lelis&ZILLES, SANDRA&HOLTE, ROBERT C.|predict size search tree|2013
4545|Viviane Cátia Köhler&Marcia Helena Costa Fampa&Olinto César Bassi de Araújo|mix integer linear formulation software cluster problem|2013
4548|FONSECA, CARLOS ROBERTO&COUTINHO, RENATO M.&AZEVEDO, FRANCIANE&Juliana Militão da Silva Berbert&CORSO, GILBERTO&KRAENKEL, ROBERTO A.|model habitat split landscape life history trait determine amphibian extinction threshold|2013
4549|Alvaro Jose Abackerli&Maria Célia de Oliveira Papa&Paulo Henrique Pereira&Pedro Luiz Sasseron&Frederico Luciano Demolin|implementation analysis life test alt uncertainty condition|2013
4550|Ivelize Rocha Bernardo&Matheus Mota&André Santanchè|extract semantically integrate implicit schema multiple spreadsheet biology base recognition nature|2013
4554|Carlos Roberto Valêncio&Thatiane Kawabata&Camila Alves de Medeiros&Rogéria Cristiane Gratão de Souza&José Márcio Machado|technique apply spatial datum mine|2013
4556|SOARES, DIEGO CARVALHO&SANTORO, FLÁVIA MARIA&Fernanda Araujo Baião Amorim|discover knowledge process e mail mine|2013
4557|LU, YAN&Hervé Panetto&NI, YIHUA&GU, XINJIAN|ontology alignment network enterprise information system supply chain environment|2013
4562|Benítez, César Manuel Vargas&Heitor Silvério Lopes|ab protein fold use molecular dynamic simplify lattice model|2013
4566|YU, YING&Witold Pedrycz&MIAO, DUOQIAN|neighborhood set base label classification image annotation|2013
4570|Alessandro Santiago dos Santos&Claudio Luiz Marte&LEOPOLDO YOSHIOKA&Caio Fontana&Jorge Cintra|integration wireless sensor network intelligent transportation system environmental monitor|2013
4572|Mauricio Lima Ferreira&CLAUDIO LUIS MARTE&Jorge E. Leal de Medeiros&Cledson Akio Sakurai&Caio Fernando Fontana|real time passenger monitor|2013
4573|Flávia Akemi Miyazaki&Gabriela Der Agopian Guardia&Ricardo Zorzetto Nicoliello Vêncio&Cléver Ricardo Guareis de Farias|semantic integration gene expression analysis tool datum source use software connector|2013
4574|LACERDA, EVERTON B.&Carlos Alexandre Barros de Mello|segmentation digit use self organize map|2013
4578|PAIVA, EDUARDO J.M.&DA SILVA, MARIA LUCIA C.P.&BARBOZA, JAYNE C.S.&DE OLIVEIRA, PEDRO C.&DE CASTRO, HEIZIR F.&Domingos Sávio Giordani|non oil source energy production feasibility survey assist ultrasound|2013
4579|Eugênio de Oliveira Simonetto&Nilson Ribeiro Modro&Luiz Claudio Dalmolin|assessment energy save waste recycle use system dynamic|2013
4580|SAHOO, JAGRUTI&WU, ERIC HSIAO-KUANG&SAHU, PRATAP KUMAR&Mario Gerla|congestion control coordinator base mac safety message transmission|2013
4586|Rharon Maia Guedes&Dias, Carlos&Laurentino, Marcus R.&Alisson Vasconcelos de Brito|plane platform negotiation multi attribute multimedia object|2013
4592|Olga Nikolaevna Goussevskaia&Magnus M. Halldorsson&Roger Wattenhofer|algorithm wireless capacity|2013
4598|Marcel Kenji de Carli Silva&Levent Tunçel|optimization problem unit distance representation graph|2013
4603|Ricardo Sousa Silvestre|modal logic ii k k classical logic paranormal modal system|2013
4604|Marcelo Guedes&Rafael Auler&Liana Dessandre Duenha&Edson Borin&Rodolfo Jardim de Azevedo|approach energy consumption characterization processor|2013
4605|PINTO, A.R.&Carlos Montez&ARAÚJO, G.&Francisco Vasques&Paulo Portugal|approach implement datum fusion technique wireless sensor network use genetic machine learn algorithm|2013
4607|JUNIOR, BONFIM A.&Plácido Rogério Pinheiro&SARAIVA, ROMMEL D.|hybrid methodology nest irregular shape case study textile industry|2013
4614|Vinicíus Masquetti da Conceição&Flavio Bentes Freire&Karina Querne de Carvalho|treatment textile contain indigo dye reactor couple pottery clay adsorption|2013
4616|Edson N Oliveira&Jean Cainelli&Maria Eugênia Bresolin Pinto&Silvio C Cazella&Alessandra Dahmer|integrate system automatize information collect primary health care home|2013
4621|Daniel Nicácio&Alexandro Jose Baldassin&Guido Araujo|transaction schedule use conflict avoidance|2013
4624|Sami Yamouni&Clement Mettot&Denis Sipp&Laurent Jacquin|control cavity flow|2013
4629|HIRANANDANI, D.&Katia Obraczka&GARCIA-LUNA-ACEVES, J. J.|protocol simulation consider case benchmark|2013
4631|Bruno Astuto Arouche Nunes&OBRACZKA, KATIA|framework model density base mobility|2013
4634|COELHO, HEBERT&Luerbio Faria&Sylvain Gravier&Sulamita Klein|orient color planar bind degree orient graph|2013
4635|Nivan Roberto Ferreira Júnior&Jorge Poco&Huy Vo&Juliana Freire&Claudio Silva|exploration datum study city taxi trip|2013
4643|José Ruy Porto de Carvalho&Eduardo Delgado Assad&Silvio Roberto Medeiros Evangelista&Hilton Silveira Pinto|estimation spell region analysis extreme|2013
4644|Casaca, Wallace&Paiva, Afonso&Gomez-Nieto, Erick&Joia, Paulo&Luis Gustavo Nonato|spectral image segmentation use image decomposition inner product base metric|2013
4654|Leonardo Chwif&Jerry Banks&Joao de Moura Filho&Bruno Santini|framework specify event simulation model|2013
4655|Pablo Briff&LUTENBERG, ARIEL&REY VEGA, LEONARDO&Fabian Luis Vargas|energy efficient time synchronization wireless sensor scale scale fade effect|2013
4657|Marcelo Rafael Borth&Henrique Shishido|comparative analysis software development methodology rational unify process extreme|2013
4658|Clarisse Sieckenius de Souza|perspective language life screen|2013
4661|Felipe Schneider Costa&Maria Marlene de Souza Pires&Silvia Modesto Nassar|analysis classifier accuracy|2013
4662|Assis, Luciana P.&André Luiz Maravilha Silva&Alessandro Vivas Andrade&Campelo, Felipe&Ramírez, Jaime A.|vehicle rout problem fix delivery collection|2013
4666|BASSANEZE, VINICIUS&SACRAMENTO, CHESTER BITTENCOURT&Rodolpho Freire&ALENCAR, PATRÍCIA FERNANDES DE&ORTEGA, NELI REGINA SIQUEIRA&KRIEGER, JOSE EDUARDO|development new approach aid visual identification colony use fuzzy logic decision support system|2013
4669|Fabio Yoshimitsu Okuyama&Rafael Heitor Bordini&Antonio Carlos da Rocha Costa|normative infra structure normative object approach|2013
4671|VASIRANI, MATTEO&KLÜGL, FRANZISKA&Eduardo Camponogara&HATTORI, HIROMITSU|editorial issue intelligent agent traffic transportation|2013
4672|Rodrigues, H.O.&Antonio Jefferson Mangueira Sales&Pires Junior, G.F.M.&José Silva de Almeida&SILVA, M.A.S.&Sombra, A.S.B.|numerical investigation dielectric resonator antenna base ceramic matrix add|2013
4679|Fabiana Rodrigues Leta&MAINIER, F. B.|fragility reinforce polyester pipe contact acid hf|2013
4680|Vinícius Humberto Serapilha Durelli&Rodrigo Fraxino Araujo&Marco Aurelio Graciotto Silva&OLIVEIRA, Rafael Alves Paes de&Jose Carlos Maldonado&Marcio Eduardo Delamaro|study year research software test outlook future area|2013
4681|Daniela de Freitas Guilhermino&Cayley Guimarães&Diego Roberto Antunes,&Raffaela Aline Lopes da Silva&Laura Sánchez Garcia&Sueli Fernandes|communication cooperation pragmatism analysis community practice study sign language|2013
4684|PEIKRISZWILI TARTARUGA, M.&Carlos Bolli Mota&PEYRÉ-TARTARUGA, L.A.&MARTINS KRUEL, L.F.&VALLIER, J.-M.&BRISSWALTER, J.|run efficiency distance performance prediction influence scale|2013
4686|SAMPAIO, FELIPE&Zatt, Bruno&SHAFIQUE, MUHAMMAD&Agostini, Luciano&Sergio Bampi&HENKEL, JORG|energy efficient memory hierarchy motion disparity estimation video code|2013
4687|OH, JEAN&Felipe Rech Meneguzzi&SYCARA, KATIA&NORMAN, TIMOTHY J.|reason|2013
4689|Hugo Daniel dos Santos Macedo|type algebra orient approach|2013
4690|Ana Carolina Nicolosi da Rocha Gracioso&Claudia Cristina Botero Suarez&Clécio Bachini&Francisco Javier Ramirez Fernandez|emotion recognition system use open web platform|2013
4695|Jorge Luís Machado do Amaral&Lopes, Agnaldo J.&Jansen, José M.&Faria, Alvaro C.D.&Melo, Pedro L.|method diagnosis smoke induce change use machine learn algorithm|2013
4696|PRESSEY, ROBERT L.&Morena Mills&WEEKS, REBECCA&DAY, JON C.|plan day manage transition conservation design conservation action|2013
4699|Robert Walker&Eugenio Arima&Joe Messina&Britaldo Silveira Soares Filho&Stephen Perz&Dante Vergara&Marcio Sales&Ritaumaria Pereira&Williams Castro|model decision graph theory log road forest fragmentation amazon|2013
4700|JAHN, KATHARINA&WINTER, SASCHA&Jens Stoye&BÖCKER, SEBASTIAN|statistic gene cluster|2013
4704|EMIRIS, IOANNIS Z.&Fisikopoulos, Vissarion&KONAXIS, CHRISTOS&Luis Mariano Penaranda|oracle base output algorithm projection resultant|2013
4706|CHEN, EDWARD Y&TAN, CHRISTOPHER M&KOU, YAN&DUAN, QIAONAN&WANG, ZICHEN&Gabriela Vaz Meirelles&CLARK, NEIL R&MA'AYAN, AVI|gene list enrichment analysis tool|2013
4713|Isis Didier Lins&Leandro Chaves Rêgo&Marcio das Chagas Moura&Enrique Andrés López Droguett|selection security system design game information algorithm|2013
4719|Shahim Gelareh&Nelson Maculan Filho&Philippe Mahey&Rahimeh N. Monemi|hub speak network design fleet deployment string plan liner ship|2013
4724|Douglas Alexandre Gomes Vieira&Diogo Batista de Oliveira&Adriano Chaves Lisboa|form solution transmission line fault location need terminal synchronization line parameter|2013
4725|Éwerton Rômulo Silva Castro&Marcelo S. Alencar&Iguatemi Eduardo Fonseca|probability density function packet length computer network traffic|2013
4732|Francisco Heron de Carvalho Junior&CENEZ ARAÚJO REZENDE|case study performance component orient|2013
4734|Cristian von der Hayde&Norberto Tamborlin&Ricardo Roncalho de Souza&Oscar Dalfovo|feasibility study implementation reality telecommunication operator|2013
4737|GOMEZ, RAPHAEL CENI&Edson Antonio Batista&GODOY, RUBEN BARROS&LEITE, LUCIANA CAMBRAIA&SIQUEIRA, JOÃO CARLOS|design performance phase fuzzy logic control shunt active power filter control hardware switch implement|2013
4738|OLIVEIRA, EUNICE&Carlos Alberto Henggeler de Carvalho Antunes&GOMES, ÁLVARO|study approach use outrank relation algorithm|2013
4739|Lew Gordeev|proof conservation set theory|2013
4741|André Eugênio Lazzaretti&Vitor Hugo Ferreira&Hugo Vieira Neto&Rodrigo Jardim Riella&Julio Omori|autonomous neural model classification event power distribution network|2013
4742|ANTONELLI, PETER L.&Solange da Fonseca Rutz&SAMMARCO, PAUL W.&STRYCHAR, KEVIN B.|bleach model|2013
4747|Kelton Augusto Pontara da Costa&Clayton Pereira&Luis Augusto Martins Pereira&NAKAMURA, RODRIGO&PAPA, JOAO|comparison evolutionary algorithm optimum path forest cluster optimization|2013
4753|Calandra, Henri&Serge Gratton&Rafael Lago&Xavier Vasseur&Luiz Mariano Paes de Carvalho Filho|modify block flexible method deflation iteration solution non linear system multiple right hand|2013
4756|Windson Viana&Reinaldo Bezerra Braga&LEMOS, FABRICIO&OLIVEIRA DE SOUZA, JOAO&CARMO, RAFAEL&Rossana Andrade&MARTIN, HERVE|mobile photo recommendation logbook generation context tag image|2013
4759|Luiz Lustosa Vieira&Ilka Massue Sabino Kawashita|model management public fund transfer|2013
4760|GOMES, ROBERTO DE QUADROS&GUERREIRO, VLADIMIR&RIGHI, RODRIGO DA ROSA&Luiz Gonzaga da Silveira Junior&YANG, JINYOUNG|analyze performance parallel base fractal image compression problem system|2013
4772|BRUM, F. T.&Rafael Dias Loyola&Leando da Silva Duarte&Larissa Oliveira Gonçalves&Laura Cappelatti&Marcos Bergmann Carlucci&Vanderlei Júlio Debastiani&Elisa Viana Salengue&Guilherme Dubal dos Santos Seger&Camila Both&Jorge Sebastião Bernardo-Silva|land use explain distribution new world amphibian well climate|2013
4781|Levent Aksoy&Cristiano Lazzari&Eduardo Antonio César da Costa&Paulo Flores&José Carlos Monteiro|design digit serial fir filter algorithm architecture cad tool|2013
4784|OH, SUNG-KWUN&KIM, WOOK-DONG&PARK, BYOUNG-JUN&Witold Pedrycz|design granular orient self organize network|2013
4785|Evani de Lemos Araújo&Haroudo Sátiro Xavier&Clébio Pereira Ferreira&Karina Perrelli Randau&Rejane Magalhães de Mendonça Pimentel|macro microscopical identification plant|2013
4786|Lilian Markenzon&Paulo Renato da Costa Pereira&Christina Waga|k separator chordal graph leafage subfamily|2013
4792|Papa, João P.&NAKAMURA, RODRIGO Y.M.&de Albuquerque, Victor Hugo C.&Alexandre Xavier Falcão&Tavares, João Manuel R.S.|computer technique characterization graphite particle image material|2013
4793|Adriano Francisco Branco&Noemi Rodriguez&Silvana Rossetto|determine cost flexibility sensor network|2013
4794|Renata Cristina Barros Madeo&Priscilla Koch Wagner&Sarajane Marques Peres|review temporal aspect hand gesture analysis apply discourse analysis natural conversation|2013
4796|Marcelo H. E. Batista&Jorge Luis Victória Barbosa&João Elison da Rosa Tavares&Jonathan Luís Hackenhaar|use item response theory educational evaluation game|2013
4803|Milori, Débora Marcondes Bastos Pereira&RAYNAUD, MICHEL&Paulino Ribeiro Villas Boas&VENÂNCIO, ANDRÉ LEONARDO&MOUNIER, STÉPHANE&BASSANEZI, RENATO BEOZZO&REDON, ROLAND|identification citrus variety use laser induce fluorescence spectroscopy|2013
4804|João Paulo do Vale Madeiro&William B. Nicolson&Cortez, Paulo C.&João Alexandre Lôbo Marques&Carlos R. Vazquez Seisdedos&Narmadha Elangovan&G. Andre Ng&Fernando Soares Schlindwein|new approach t wave peak detection t wave end location pace signal base mathematical model|2013
