autores*|*titulo*|*ano
Tatiana Fernanda Mousquer dos Santos&Carlos Oberdan Rolim&Adriano M. Souza*|*Previsao do consumo de memoria para melhoria da qualidade em empresas de Tecnologia da Informacao*|*2013
Valderi Reis Quietinho Leithardt&Guilherme Antonio Borges&Anubis Graciela de Moraes Rossetto&Carlos Oberdan Rolim&Geyer, C.F.R.&Luiz Henrique Andrade Correia&David Nunes&Jorge Sá Silva*|*A Privacy Taxonomy for the Management of Ubiquitous Environments*|*2013
Maurício Braga de Paula&JUNG, C.R.&DA SILVEIRA, L.G.*|*Automatic On-the-Fly Extrinsic Camera Calibration of Onboard Vehicular Cameras*|*2013
Leandro Ferreira Paz&Vinicius Maran&Alencar Machado&Juliano Gomes Weber*|*MobiDoctor: Uma Aplicacao Movel para Acesso ao Registro Eletronico de Saude de Pacientes*|*2013
Alencar Machado&José Palazzo Moreira de Oliveira*|*Adaptacao apoiada por Composicao de Servicos em Ambientes Ubiquos Sensiveis ao Contexto*|*2013
Alencar Machado&Iara Augustin*|*Sistema Pervasivo de Informacao em Saude Projetado para ser Programado pelo Usuario Clinico*|*2013
Marcelo Archanjo Jose&PIQUEIRA, JOSÉ ROBERTO CASTILHO&LOPES, ROSELI DE DEUS*|*Introducao a programacao quantica*|*2013
Ana Grasielle Dionisio Correa&Alexandre Antonino Gonçalves Martinazzo&Leandro Coletto Biazon&Marcelo Archanjo Jose&Valkiria Venancio&Irene Karaguilla Ficheman&Roseli de Deus Lopes*|*Jogos educacionais para TV digital interativa*|*2013
Rodrigo Bonacin&REIS, JULIO CESAR DOS&Heiko Horst Hornung&BARANAUSKAS, M. CECÍLIA C.*|*An ontological model for supporting intention-based information sharing on collaborative problem solving*|*2013
John Fredy Franco Baquero&Marcos Julio Rider Flores&Marina Lavorato de Oliveira&Rubén Augusto Romero Lázaro*|*Optimal Conductor Size Selection and Reconductoring in Radial Distribution Systems Using a Mixed-Integer LP Approach*|*2013
Marina Lavorato de Oliveira&John Fredy Franco Baquero&Marcos Julio Rider Flores&Rubén Augusto Romero Lázaro*|*Closure to Discussion on 'Imposing Radiality Constraints in Distribution System Optimization Problems'*|*2013
Mohsen Rahmani&Rubén Augusto Romero Lázaro&Marcos Julio Rider Flores*|*Strategies to Reduce the Number of Variables and the Combinatorial Search Space of the Multistage Transmission Expansion Planning Problem*|*2013
John Fredy Franco Baquero&Marcos Julio Rider Flores&Marina Lavorato de Oliveira&Rubén Augusto Romero Lázaro*|*A Mixed-Integer LP Model for the Optimal Allocation of Voltage Regulators and Capacitors in Radial Distribution Systems*|*2013
John Fredy Franco Baquero&Marcos Julio Rider Flores&Marina Lavorato de Oliveira&Rubén Augusto Romero Lázaro*|*A Mixed-Integer LP Model for the Reconfiguration of Radial Electric Distribution Systems Considering Distributed Generation*|*2013
Augusto César Rueda Medina&John Fredy Franco Baquero&Marcos Julio Rider Flores&Antonio Padilha Feltrin&Rubén Augusto Romero Lázaro*|*A Mixed-Integer Linear Programming Approach for Optimal Type, Size and Allocation of Distributed Generation in Radial Distribution Systems*|*2013
Marcos Julio Rider Flores&Jesús María López-Lezama&Javier Contreras Sanz&Antonio Padilha Feltrin*|*Bilevel approach for optimal location and contract pricing of distributed generation in radial distribution systems using mixed-integer linear programming*|*2013
Rogério dos Reis Gonçalves&Raiane Piacente Alves&John Fredy Franco Baquero&Marcos Julio Rider Flores*|*Operation Planning of Electrical Distribution Systems Using a Mixed Integer Linear Model*|*2013
Marcos Julio Rider Flores&Mohsen Rahmani&Rubén Augusto Romero Lázaro*|*Risk/investment-driven transmission expansion planning with multiple scenarios*|*2013
Mohsen Rahmani&Guillermo Enrique Vinasco Macana&Marcos Julio Rider Flores&Rubén Augusto Romero Lázaro&Panos M. Pardalos*|*Multistage Transmission Expansion Planning Considering Fixed Series Compensation Allocation*|*2013
Américo Sampaio&Roberto Costa Lima Jr.&Nabor das Chagas Mendonça&Ricardo Holanda Filho*|*Implementation and Empirical Assessment of a Web Application Cloud Deployment Tool*|*2013
Maurício Acconcia Dias&Silva, B. A.&Wilian Soares Lacerda*|*Low Cost Robot Design for Research and Educational Purposes*|*2013
PESSIN, GUSTAVO&SALES, DANIEL O.&Maurício Acconcia Dias&KLASER, RAFAEL L.&WOLF, DENIS F.&UEYAMA, JÓ&OSÓRIO, FERNANDO S.&VARGAS, PATRÍCIA A.*|*Swarm intelligence and the quest to solve a garbage and recycling collection problem*|*2013
Carlos Alberto Maziero&dos Santos, Douglas&Altair Santin*|*Evaluation of desktop operating systems under thrashing conditions*|*2013
Karla Cristiane Oliveira Bertolino&Elisabeta Albertina Nietsche&Alberto Manuel Quintana&Michele Raddatz&Solange Dutra Capaverde*|*Orientacoes para o cuidado domiciliar ao paciente terminal: um relato de experiencia*|*2013
Karla Cristiane Oliveira Bertolino&Elisabeta Albertina Nietsche&Alberto Manuel Quintana&Solange Dutra Capaverde*|*Paciente terminal e cuidados paliativos sob a otica de enfermeiros*|*2013
BOYEN, PETER&NEVEN, FRANK&VAN DYCK, DRIES&Felipe Leal Valentim&VAN DIJK, AALT D. J.*|*Mining Minimal Motif Pair Sets Maximally Covering Interactions in a Protein-Protein Interaction Network*|*2013
Jose Blanchet&Alexandre de Oliveira Stauffer*|*Characterizing Optimal Sampling of Binary Contingency Tables via the Configuration Model*|*2013
DÖHLER, MICHAEL&Luciano Heitor Gallegos Marin&BERNAL, DIONISIO&MEVEL, LAURENT*|*Statistical decision making for damage localization with stochastic load vectors*|*2013
Rafael Pereira Esteves&Lisandro Granville&Raouf Boutaba*|*On the management of virtual networks*|*2013
Reginaldo Massanobu Kuroshu*|*Nonoverlapping Clone Pooling for High-Throughput Sequencing*|*2013
Maria Carolina dos Santos Freitas&Luciano Pessanha Moreira&Renata Garcez*|*Experimental analysis and theoretical predictions of the limit strains of a hot-dip galvanized interstitial-free steel sheet*|*2013
Willian Costa do Nascimento&Marcelo Costa Cardoso&Luciano Pessanha Moreira*|*Simulacao numerica do primeiro passe de laminacao a frio de uma tira de aco C-MN*|*2013
Thiago Meirelles Ventura&Allan Golçalves de Oliveira&Henrique Oliveira Marques&Roberto Silva Oliveira&Claudia Aparecida Martins&Josiel Maimone de Figueiredo&Andréia Gentil Bonfante*|*Uma abordagem computacional para preenchimento de falhas em dados micrometeorologicos*|*2013
Rattan Priya&Bruno Feres de Souza&André Luis Debiaso Rossi&André Carlos Ponce de Leon Ferreira de Carvalho*|*Predicting Execution Time of Machine Learning Tasks for Scheduling*|*2013
Simone Vasconcelos Silva&Leonardo Barroso*|*Premio Projeto do Ano 2013 - Projeto Inovador*|*2013
IANZEN, ANDRESSA&MAUDA, EVERSON CARLOS&Marco Antônio Paludo&REINEHR, SHEILA&MALUCELLI, ANDREIA*|*Software process improvement in a financial organization: An action research approach*|*2013
Diogo R. Ferreira&Fernando Szimanski&Célia Ghedini Ralha*|*Mining the low-level behaviour of agents in high-level business processes*|*2013
Célia Ghedini Ralha&ABREU, CAROLINA G.&COELHO, CÁSSIO G.C.&ZAGHETTO, ALEXANDRE&MACCHIAVELLO, BRUNO&MACHADO, RICARDO B.*|*A multi-agent model system for land-use change simulation*|*2013
Célia Ghedini Ralha&Denise Bomtempo Birche de Carvalho&Gabriela Netto Guerra*|*ObserveUnB: Observatorio da Rede de Colaboracao Cientifica da Universidade de Brasilia*|*2013
Ana Regia de Mendonça Neves&Humphrey Corrêa da Fonseca&Célia Ghedini Ralha*|*Location Agent: A Study Using Different Wireless Protocols for Indoor Localization*|*2013
Fabricio Aparecido Breve&Liang Zhao*|*Fuzzy community structure detection by particle competition and cooperation*|*2013
Roberto Vito Rodrigues Filho&Renato de Freitas Bulcão Neto&Bruno Oliveira Silvestre&Leandro Luís Galdino de Oliveira&Rogério Orlow de Oliveira&Iwens Gervásio Sene Júnior*|*An Evaluation Method of Research on Wearable Wireless Body Area Network in Healthcare*|*2013
CUSTODIO, LIS&ETIENE, TIAGO&Sinesio Pesco&SILVA, CLAUDIO*|*Practical considerations on Marching Cubes 33 topological correctness*|*2013
BORDIGNON, ALEX LAIER&SÁ, LUANA&Lopes, Hélio&Sinesio Pesco&DE FIGUEIREDO, LUIZ HENRIQUE*|*Point-based rendering of implicit surfaces in*|*2013
Antonio de Campos Sachs&Ricardo Luis de Azevedo da Rocha&Fernando Frota Redigolo&Fernando Frota Redigolo&Tereza Cristina Melo de Brito Carvalho*|*Statistical and Simulation Analysis of Photonic Packet Switching Networks - The Emerging Functions Concept*|*2013
Fabio Yoshimitsu Okuyama&Rafael Heitor Bordini&Antonio Carlos da Rocha Costa*|*Situated Normative Infra-structures: The Normative Object Approach*|*2013
Leandro Soares de Sousa&LEITE, J.C.B.&LOQUES, ORLANDO*|*Green data centers: Using hierarchies for scalable energy efficiency in large web clusters*|*2013
Joze Melisa Nunes de Freitas&Douglas José Marques&Gustavo Antonio Ruffeil Alves&Roberto Cezar Lobo da Costa&Heliana Maria Silva Brasil&Allan Klynger da Silva Lobato&Cândido Ferreira de Oliveira Neto&Benedito Gomes dos Santos Filho&Rosemiro dos Santos Galate&Milton Hélio Lima da Silva&Elaine Maria Silva Guedes*|*Action of formulations on concentration of nutrients, photosynthetic pigmants, and biochemical responses in Cordyline terminales plants*|*2013
Carlos Caleiro&GONÇALVES, RICARDO*|*Abstract Valuation Semantics*|*2013
Carlos Caleiro&VIGANÒ, LUCA&VOLPE, MARCO*|*On the Mosaic Method for Many-Dimensional Modal Logics: A Case Study Combining Tense and Modal Operators*|*2013
Franklin de Lima Marquezino&PORTUGAL, RENATO&BOETTCHER, STEFAN*|*Spatial search algorithms on Hanoi networks*|*2013
Francisco Milton Mendes Neto&Marçal José de Oliveira Morais II*|*An Agent-Based Approach for Supporting the Knowledge Transfer in the Software Requirements Engineering*|*2013
Francisco Milton Mendes Neto&Luiz Cláudio Nogueira da Silva&Luiz Jácome Junior*|*MobiLE: Um Ambiente Multiagente de Aprendizagem Movel Baseado em Algoritmo Genetico para Apoiar a Aprendizagem Ubiqua*|*2013
Francisco Milton Mendes Neto&Fábio Abrantes Diniz&Francisco Chagas de Lima Júnior&Laysa Mabel de Oliveira Fontes*|*RedFace: um sistema de reconhecimento facial baseado em tecnicas de analise de componentes principais e autofaces*|*2013
Laysa Mabel de Oliveira Fontes&Francisco Milton Mendes Neto&Fábio Abrantes Diniz&Danilo Gomes Carlos&Luiz Jácome Junior&Luiz Cláudio Nogueira da Silva*|*An Animated Pedagogical Agent to Support Problem-Based Learning*|*2013
Fábio Abrantes Diniz&Francisco Milton Mendes Neto&Francisco Chagas de Lima Júnior&Laysa Mabel de Oliveira Fontes*|*A Facial Recognition System Based on Techniques of Principal Component Analysis and Autofaces with K-NN, K-Star and Random Forest Classifiers*|*2013
Carlos Danilo Câmara de Oliveira&Marcos Evandro Cintra&Francisco Milton Mendes Neto*|*Jogo serio para o ensino da Gestao de Riscos em Projetos de Softwares usando Inteligencia Artificial*|*2013
Karla Rosane do Amaral Demoly&Francisco Milton Mendes Neto*|*Gaia and Ufersa: A Interinstitutional Collaboration for Approach of Technical Object as Complex Engagement in the Treatment of Cognitive Disorders*|*2013
Rafael Castro de Souza&Francisco Milton Mendes Neto&Raphael de Carvalho Muniz*|*Generic OER Factory: Uma Ferramenta de Autoria para Adaptacao dos Recursos Educacionais Abertos aos Novos Ambientes Virtuais de Aprendizagem*|*2013
Roges Horácio Grandi&Kelly Hannel&Carlos Tadeu Queiroz de Morais&Alexandre Horn*|*Distributed Interative Witheboard (DWIB) in a Interative Telepresence for Social-Educacional Inclusion*|*2013
Roges Horácio Grandi&Kelly Hannel&Carlos Tadeu Queiroz de Morais&Alexandre Horn*|*INTERACTIVE TELEPRESENCE APPLIED TO SOCIAL-EDUCATIONAL INCLUSION*|*2013
DO AMARAL, C.E.F.&ALVES, R.F.&DA SILVA, M.J.&ARRUDA, L.V.R.&Leyza Elmeri Baldo Dorini&MORALES, R.E.M.&PIPA, D.R.*|*Image processing techniques for high-speed videometry in horizontal two-phase slug flows*|*2013
Leyza Elmeri Baldo Dorini&Neucimar Jerônimo Leite*|*A SELF-DUAL FILTERING TOGGLE OPERATOR FOR SPECKLE NOISE FILTERING*|*2013
Seiji Isotani&Riichiro Mizoguchi&Sadao Isotani&Patrícia Augustin Jaques Maillard&Olimpio M. Capeli&Naoko Isotani&Ig Bittencourt&Antonio R. P. L. Albuquerque*|*A Semantic Web-based authoring tool to facilitate the planning of collaborative learning scenarios compliant with learning theories*|*2013
Patrícia Augustin Jaques Maillard&Henrique M. Seffrin&Geiseane Rubi&Felipe de Morais&Cassio Guillardi&Ig Bittencourt&Seiji Isotani*|*Rule-based expert systems to support step-by-step guidance in algebraic problem solving: The case of the tutor PAT2Math*|*2013
Eduardo de Oliveira&Patrícia Augustin Jaques Maillard*|*Criacao de um tradutor XML para a linguagem de marcacoes sobre emocao EmotionML*|*2013
OLIVEIRA, EDUARDO DE&Patrícia Augustin Jaques Maillard*|*Classificacao de emocoes basicas atraves de imagens capturadas por webcam*|*2013
Felipe de Morais&Patrícia Augustin Jaques Maillard*|*Avaliacao de usabilidade do Sistema Tutor Inteligente PAT2Math*|*2013
CAVALCANTE, V. F.&PAULA, R. A. D.&ANDRADE, C. S.&DE SOUZA, C. R. B.&APPEL, A. P.&Claudio Santos Pinhanez*|*Data-Driven Analytical Tools for Characterization of Productivity and Service Quality Issues in IT Service Factories*|*2013
Gabriela Fagundes da Silva&Danilo Florentino Pereira&Leda Gobbo de Freitas Bueno&Tatiane Souza Santos&Bartira de Oliveira Tavares*|*Performance of laying hens and economic viability of different climatization systems*|*2013
Gledson L. P. de Almeida&PANDORFI, H&Severino Benone Paes Barbosa&Danilo Florentino Pereira&Cristiane Guiselini Pandorfi&Gleidiana A. P. de Almeida*|*Comportamento, producao e qualidade do leite de vacas Holandes-Gir com climatizacao no curral*|*2013
Danilo Florentino Pereira&Edna dos Santos Batista&Filipe Teixeira Sanches&Luis Roberto de Almeida Gabriel Filho&Leda Gobbo de Freitas Bueno*|*Comportamento de poedeiras criadas a diferentes densidades e tamanhos de grupo em ambiente enriquecido*|*2013
Danilo Florentino Pereira&Bruno César Brito Miyamoto&Guilherme Del Nero Maia&Tatiana Sales Lust&Marcelo Marques Magalhães*|*Machine vision to identify broiler breeder behavior*|*2013
Luís Roberto Almeida Gabriel Filho&Fernando Ferrari Putti&Camila Pires Cremasco Gabriel&Danilo Florentino Pereira&Leonardo de Barros Pinto&SANTOS, M. A. dos*|*Promocao do uso de aquecedor solar de agua de baixo custo para as populacoes rural e urbana de baixa renda da regiao da Alta Paulista.*|*2013
Maria Luiza de Almeida Campos&Maria Luiza Machado Campos&Alberto Davila&Hagar Espanha Gomes&Linair Maria Campos&OLIVEIRA, L. L*|*Information Sciences Methodological Aspects Applied to Ontology Reuse Tools: A Study Based on Genomic Annotations in the Domain of Trypanosomatides*|*2013
Cassiana Barreto Hygino&Nilcimar dos Santos Souza&Marília Paixão Linhares*|*Episodios da historia da ciencia em aulas de fisica com alunos jovens e adultos: uma proposta didatica articulada ao metodo de estudo de caso*|*2013
Salete Linhares Queiroz&Nilcimar dos Santos Souza*|*Argumentacao colaborativa no ensino de quimica: uso do quadro analitico Rainbow na avaliacao do aprofundamento e da extensao*|*2013
Carlos Emilio Padilla Severo&Liliana Maria Passerino&José Valdeni de Lima*|*Mediacao pedagogica em ambientes virtuais de ensino e aprendizagem: uma ontologia para categorias de mediacao*|*2013
Claudia Camerini Corrêa Pérez&João Carlos Gluz*|*Sistema de busca semantica para o SCALA*|*2013
Vitor Chaves de Oliveira&Inácio Yano&Alexandre de Assis Mota&Lia Toledo Moreira Mota*|*FEASIBILITY OF DESKTOP VIRTUALIZATION PER SOFTWARE SERVICES AND LOCAL HARDWARE BASED ON THE NETWORK THROUGHPUT*|*2013
Huederson Aparecido Botura Da Silva&Vitor Chaves de Oliveira&Alexandre de Assis Mota&Lia Toledo Moreira Mota*|*ELECTRIC FIELD IN POLYMERIC ISOLATORS OF THE 500KV VOLTAGE CLASS*|*2013
Inácio Yano&Vitor Chaves de Oliveira&Eric Alberto de Mello Fagotto&Alexandre de Assis Mota&Lia Toledo Moreira Mota*|*PREDICTING BATTERY CHARGE DEPLETION IN WIRELESS SENSOR NETWORKS USING RECEIVED SIGNAL STRENGTH INDICATOR*|*2013
Vitor Chaves de Oliveira&Alexandre de Assis Mota&Lia Toledo Moreira Mota*|*IMPACTS OF APPLICATION USAGE AND LOCAL HARDWARE ON THE THROUGHPUT OF COMPUTER NETWORKS WITH DESKTOP VIRTUALIZATION*|*2013
Eduardo Chielle&José Rodrigo Azambuja&Raul Sérgio Barth&Felipe Almeida&Fernanda Lima Kastensmidt*|*Evaluating Selective Redundancy in Data-Flow Software-Based Techniques*|*2013
Daniel Morais dos Reis&Thiago Ferreira de Noronha&Sérgio Ricardo de Souza*|*Iterated Local Search for Fiber Installation in Optical Network Optimization*|*2013
SILVA, LIDIANE FIGUEIRAS&BORGES, JOSÉ ANTONIO&Josefino Cabral MELO LIMA&Adriana BENEVIDES SOARES*|*Ensinando Geometria a Deficientes Visuais: o ambiente dinamico Geometrix*|*2013
Valério Vitor Bonelli&Amaury de Souza Amaral&Gleubart Coliat*|*O ambiente dos Buracos Negros na economia na abordagem de Castells*|*2013
Erickson Rangel do Nascimento&Gabriel Leivas Oliveira&Antonio Wilson Vieira&Mário Fernando Montenegro Campos*|*On the development of a robust, fast and lightweight keypoint descriptor*|*2013
DREWS, PAULO&NÚÑEZ, PEDRO&ROCHA, RUI P.&Mário Fernando Montenegro Campos&DIAS, JORGE*|*Novelty detection and segmentation based on Gaussian mixture models: A case study in 3D robotic laser mapping*|*2013
PRESTES, EDSON&JORGE, VITOR&Mário Fernando Montenegro Campos&ROMERO, ROSELI A.F.*|*Robotics and Automation Activities in Brazil*|*2013
MIRANDA, LEANDRO&Thales Vieira&MARTÍNEZ, DIMAS&Thomas Lewiner&Antonio Wilson Vieira&Mário Fernando Montenegro Campos*|*Online gesture recognition from pose kernel learning and decision forests*|*2013
Dielle Corrêa Franco Pereira&Renato Simões Moreira&Otávio Noura Teixeira&Roberto Célio Limão de Oliveira*|*Desempenho do Algoritmo Genetico com Iteracao Retroviral para otimizacao de funcoes com representacao real*|*2013
Cano, Rafael G.&Kunigami, Guilherme&Cid Carvalho de Souza&Pedro Jussieu de Rezende*|*A hybrid GRASP heuristic to construct effective drawings of proportional symbol maps*|*2013
Pedro Jussieu de Rezende&Flávio Keidi Miyazawa&Anderson Toshiyuki Sasaki*|*A PTAS for the disk cover problem of geometric objects*|*2013
Diego Roberto Colombo Dias&Gustavo Jordan Castro Brasil&Bruno Barberi Gnecco&Mario Popolin Neto&Isabele Andreoli Agostinho&Richard Valdívia&Jose Remo Ferreira Brega&Luis Carlos Trevelin*|*Desenvolvimento de Aplicacoes com Interface Natural de Usuario e Dispositivos PrimeSense como Meio de Interacao para Ambientes Virtuais*|*2013
Diego Roberto Colombo Dias&Moacyr Francischetti Corrêa&Jose Remo Ferreira Brega&Luis Carlos Trevelin&Marcelo de Paiva Guimarães*|*Teacher-learning process based on an immersive and interactive environment*|*2013
Diego Roberto Colombo Dias&Moacyr Francischetti Corrêa&Jose Remo Ferreira Brega&Luis Carlos Trevelin&Marcelo de Paiva Guimarães*|*Teacher-learning process based on na immersive and interactive environment*|*2013
Ildeberto Aparecido Rodello&Marize Minakawa&Thais Fagundes da Paz&Jose Remo Ferreira Brega*|*Realidade Virtual e Aumentada Aplicada na Area de Negocios: casos na area de Marketing e Projeto e Desenvolvimento de Produtos*|*2013
Tiago Cinto&Harlei Miguel de Arruda Leite&Dalton Soares Arantes&Hermano Peixoto de Oliveira Junior&Cecilia Sosa Arias Peixoto*|*Proposta de Editoracao de Livros Academicos Interativos WYSIWYM Baseada em XML*|*2013
Délia Gouveia-Reis&Luiz Carlos Guerreiro Lopes&Sandra Mendonça*|*Modelling annual maxima of daily rainfall in Madeira Island*|*2013
Antes, Fabiane Goldschmidt&Dullius, Eduardo&da Costa, Adilson Ben&Rolf Fredi Molz&PANIZ, JOSÉ NERI GOTTFRIED&Flores, Erico Marlon Moraes&Dressler, Valderi L.*|*Development of a vaporization system for direct determination of chlorine in petroleum coke by ICP-MS*|*2013
Rogério Dias de Arruda*|*Las TIC, impulsando a la educacion ambiental de manera creativa*|*2013
OLIVEIRA, ALEX&LUCENA, SIDNEY&CAMPOS, CARLOS&Antonio Augusto de Aragao Rocha*|*Packet dispersion techniques over WiMAX links: challenges and problems*|*2013
Menasche, Daniel Sadoc&Antonio Augusto de Aragao Rocha&Bin Li&Towsley, Don&Venkataramani, Arun*|*Content availability and bundling in swarming systems*|*2013
CARVALHO, LEANDRO SILVA GALVÃO DE&Edjair de Souza Mota*|*Survey on application-layer mechanisms for speech quality adaptation in VoIP*|*2013
Adriano Francisco Branco&Noemi Rodriguez&Silvana Rossetto*|*Determining the boundary cost and flexibility in wireless sensor networks*|*2013
Rafael Ferreira&Frederico Luiz Gonçalves Freitas&Patrick Henrique da Silva Brito&Jean Melo&Evandro de Barros Costa&Rinaldo Lima*|*RetriBlog: An architecture-centered framework for developing blog crawlers*|*2013
Ciro José Jardim de Figueiredo&Milton Helio Lima Silva&Fabiano Cordeiro Moreira*|*Aplicacao de redes neurais artificiais em processo de destilacao de oleo essencial*|*2013
Marcelo Schiavon Porto&Cristani&Dall'Oglio&Mateus Grellert&Júlio Mattos&Sergio Bampi&Luciano Volcan Agostini*|*Iterative Random Search: A New Local Minima Resistant Algorithm for Motion Estimation in High Definition Videos*|*2013
Ricardo Fabbri&Ivan Napoleão Bastos&Francisco Duarte Moura neto&Francisco Jose Pereira Lopes&Wesley Nunes Goncalves&Odemir Martinez Bruno*|*Multi-q pattern classification of polarization curves*|*2013
Mauro Amorim&Ricardo Fabbri&Lúcia Maria dos Santos Pinto&Francisco Duarte Moura neto*|*An Image-Based Fluid Surface Pattern Model*|*2013
Roberto Aizik Tenenbaum&Julio Cesar Boscher Torres&José Francisco Lucio Naranjo*|*Acoustic quality parameters used for error evaluation of neural networks modeling for HRIRs applied to escape training in blind conditions*|*2013
Anibal Tavares de Azevedo&Antônio Augusto Chaves&Antônio Carlos Moretti&Cassilda Maria Ribeiro&Galeno José de Sena*|*Resolucao do Problema de Carregamento e Descarregamento 3D de Conteineres de Navios em Terminais Portuarios para Multiplos Cenarios via Representacao por Regras e Algoritmo Genetico*|*2013
Renato de Paula&Maristela Terto de Holanda&Maria Emilia M. T. Walter&Sergio Linfzchit&Luciana Gomes*|*Provenance in bioinformatics workflows*|*2013
RUAS, VITORIANO&Diego Nunes Brandão&KISCHINHEVSKY, MAURICIO*|*Hermite finite elements for diffusion phenomena*|*2013
Romildo Martins da Silva Bezerra&Martins, Joberto Sérgio Barbosa*|*A Strategy of Density-Based Partitioning for Scalability Problem in Network Self-Management. Computer Technology and Application*|*2013
Romildo Martins da Silva Bezerra&Flávio Galvão Calhau&Flávia Maristela Santos Nascimento&Martins, Joberto Sérgio Barbosa*|*A Framework to Support Smart Grid Solutions with Ubiquitous, Autonomic and Real-Time Features Targeting the Sustainable Use of Renewable Power*|*2013
Lucas Galindo Sousa&Romildo Martins da Silva Bezerra*|*Analise Topologica em Grandes Dominios de Redes*|*2013
Vinicius Amorim Almeida&Flávia Maristela Santos Nascimento&Romildo Martins da Silva Bezerra*|*Internet do Futuro: Contextualizacao e Perspectivas de Inovacao*|*2013
Flavio Calhau&Flavia Nascimento&Romildo Martins da Silva Bezerra&Joberto Sérgio Barbosa Martins*|*Smart Grids: Caracteristicas, Requisitos e Perspectivas*|*2013
. REALE, RAFAEL F&Romildo Martins da Silva Bezerra&S. B. MARTINS, JOBERTO*|*A Bandwidth Allocation Model Provisioning Framework with Autonomic Characteristics*|*2013
Roberto Vito Rodrigues Filho&Renato Freitas Bulcao Neto&Bruno Oliveira Silvestre&Leandro Luís Galdino de Oliveira&Rogerio Orlow de Oliveira&Iwens Gervásio Sene Junior*|*An Evaluation Method of Research on Wearable Wireless Body Area Networks in Healthcare*|*2013
SOUSA, RAFAEL T.&MARQUES, OGE&SOARES, FABRIZZIO ALPHONSUS A.M.N.&SENE, IWENS I.G.&Leandro Luís Galdino de Oliveira&SPOTO, EDMUNDO S.*|*Comparative Performance Analysis of Machine Learning Classifiers in Detection of Childhood Pneumonia Using Chest Radiographs*|*2013
André Luiz de Castro Leal&Henrique Prado de Sá Sousa&Julio Cesar Sampaio do Prado Leite&Carlos Jose Pereira de Lucena*|*Aplicacao de Modelos Intencionais e Sistemas Multiagentes para Estabelecer Politicas de Monitoracao de Transparencia de Software*|*2013
Leonardo Guerreiro Azevedo&Flávia Maria Santoro&Fernanda Araujo Baião&Thaíssa Diirr Pinto de Medeiros&Alexandre Souza&Jairo Francisco de Souza&Henrique Prado de Sá Sousa*|*A Method for Bridging the Gap between Business Process Models and Services*|*2013
Rômulo Silva de Oliveira&Carminati, Andreu&STARKE, RENAN AUGUSTO*|*On using adversary simulators to evaluate global fixed-priority and FPZL scheduling of multiprocessors*|*2013
STARKE, RENAN AUGUSTO&Rômulo Silva de Oliveira*|*System-Management-Mode in Real-Time PC-Based Control Applications*|*2013
Clayton Mamedes&Denise Garcia&Jonatas Manzolli&Jose Eduardo Fornari Novo Junior*|*Abstracoes: apontamentos sobre o comportamento dos visitantes*|*2013
Jose Eduardo Fornari Novo Junior*|*A classificacao timbristica atraves de seus aspectos sinestesicos*|*2013
Alex de Souza Marquezini&Emerson Ceruti Aguinaldo&Osvaldo Cesar Pinheiro de Almeida*|*DESENVOLVIMENTO DE APLICACAO DE PONTO DE VENDA USANDO JAVAFX*|*2013
Maria Amelia Eliseo&Beatriz de Almeida Pacheco&Darlan Silva Alves Delmondes*|*Desenvolvimento de Websites com ambientes virtuais 3D interativos*|*2013
BRANDSTÄDT, ANDREAS&Synara Brito&KLEIN, SULAMITA&NOGUEIRA, LOANA TITO&Fábio Protti*|*Cycle transversals in perfect graphs and cographs*|*2013
Antonio Juarez Sylvio Menezes de Alencar&J. V. DÓRIA JR&Cristiane Selem Ferreira Neves&Fábio Protti&Eber Assis Schmitz*|*A statistical method for generating test sets with a given coverage probability*|*2013
Aline Ribeiro de Almeida&Fábio Protti&Lilian Markenzon*|*Matching preclusion number in Cartesian product of graphs and its application to interconnection networks*|*2013
Raquel de Souza Francisco Bravo&Sulamita Klein&Loana Tito Nogueira&Fábio Protti*|*Clique cycle transversals in graphs with few P_4's*|*2013
SOUZA, UÉVERTON DOS SANTOS&Fábio Protti&DANTAS DA SILVA, MAISE*|*Revisiting the complexity of and/or graph solution*|*2013
BRANDSTÄDT, ANDREAS&Synara Brito&KLEIN, SULAMITA&NOGUEIRA, LOANA TITO&Fábio Protti*|*Corrigendum to -Cycle transversals in perfect graphs and cographs-*|*2013
Maytê Duarte Leal Coutinho&Kellen Carla Lima&CLÁUDIO MOISÉS SANTOS E SILVA*|*Moisture Transport to Weather Present, Past and Future of South America*|*2013
Micejane da S. COSTA&Maytê Duarte Leal Coutinho&Thalyta Soares dos Santos&Ana Carla dos S. GOMES&Allan Rodrigues Silva*|*Influencia de um Vortice Ciclonico de Altos Niveis, no regime de chuvas em Natal ? RN em Junho de 2013 (Estudo de caso)*|*2013
Ana Carla dos S. GOMES&Thalyta Soares dos Santos&Maytê Duarte Leal Coutinho&Allan Rodrigues Silva*|*Clima e Doencas: Analise dos Elementos Meteorologicos e Infeccoes Respiratorias Agudas nas Capitais do Nordeste Brasileiro*|*2013
Thalyta Soares dos Santos&Ana Carla dos S. GOMES&Maytê Duarte Leal Coutinho&Allan Rodrigues Silva&Aline Anderson de Castro*|*Analise de Eventos Extremos na Regiao Amazonica*|*2013
