autores*|*titulo*|*ano
SPITS, HILDE B.&BORGHANS, JOSÉ A.M.&MUDRIKOVA, TANIA&SCHELLENS, INGRID M.M.&WENSING, ANNEMARIE M.J.&PRINS, JAN M.&FEUTH, THIJS&Eric Spierings&NIJHUIS, MONIQUE&VAN BAARLE, DEBBIE*|*The presence of protective cytotoxic T lymphocytes does not correlate with shorter lifespans of productively infected cells in HIV-1 infection*|*2016
PIRES, RILLIAN DIELLO LUCAS&GONÇALVES, DIOGO NUNES&ORUÊ, JONATAN PATRICK MARGARIDO&KANASHIRO, WESLEY EIJI SANCHES&RODRIGUES, JOSE F.&Bruno Brandoli Machado&Gonçalves, Wesley Nunes*|*Local descriptors for soybean disease recognition*|*2016
Bruno Brandoli Machado&RODRIGUES-JR, JOSE F&ORUE, JONATAN P M&ARRUDA, MAURO S&SANTOS, CLEIDIMAR V&SARATH, DIOGO S&GONCALVES, WESLEY N&SILVA, GERCINA G&Pistori, Hemerson&Roel, Antonia Railda*|*BioLeaf: A professional mobile application to measure foliar damage caused by insect herbivory*|*2016
Bruno Tenório Ávila&Rafael Dueire Lins*|*W-tree: A Compact External Memory Representation for Webgraphs*|*2016
Rafael Ferreira de Mello&Rafael Dueire Lins&Steven J. Simske&Frederico Luiz Goncalves de Freitas&RISS, MARCELO*|*Assessing Sentence Similarity through Lexical, Syntactic and Semantic Analysis*|*2016
OLIVEIRA, HILÁRIO&FERREIRA, RAFAEL&LIMA, RINALDO&Rafael Dueire Lins&FREITAS, FRED&RISS, MARCELO&SIMSKE, STEVEN J.*|*Assessing shallow sentence scoring techniques and combinations for single and multi-document summarization*|*2016
Isabel Leite Cafezeiro&COSTA, LEONARDO CRUZ DA&KUBRUSLY, RICARDO DA SILVA*|*Ciencia da Computacao, Ciencia da Informacao, Sistemas de Informacao:uma reflexao sobre o papel da informacao e da interdisciplinaridade na configuracao das tecnologias e das ciencias*|*2016
Isabel Leite Cafezeiro&Ricardo Kubrusly&Ivan da Costa Marques&Sicleidi Valente&Narrira Lemos de Souza*|*Crises e Incompletudes, Multi-historias Matematicas ISSN 1981-1322*|*2016
Isabel Leite Cafezeiro&Ivan da Costa Marques&Ricardo Kubrusly&Edwaldo Machado Cafezeiro*|*Aos amigos da India, algumas palavras brasileiras sobre Paulo Freire, matematicas e politicas que configuram matematicas ISSN: 2176-1248*|*2016
Isabel Leite Cafezeiro&Regina Dantas*|*Computadores Brasileiros? Decididamente uma ideia estranha! Argumentos em favor da instalacao de um museu da computacao brasileira ISSN: 2176-1248*|*2016
Isabel Leite Cafezeiro&Ricardo Kubrusly&Edwaldo Machado Cafezeiro*|*Os Numeros dos Mundos ISSN:2176-3275*|*2016
Geffson de Figueiredo Dantas&Rogerio Teixeira de Faria&Gilmar Oliveira Santos&Alexandre Barcellos Dalri&Luiz Fabiano Palaretti*|*Produtividade e qualidade da brachiaria irrigada no outono/inverno*|*2016
Bruno Patias Lena&Rogerio Teixeira de Faria&Alexandre Barcellos Dalri&Luiz Fabiano Palaretti&Miquéias Gomes dos Santos*|*Performance of SMA-C model on crop evapotranspiration estimation*|*2016
Miquéias Gomes dos Santos&Rogerio Teixeira de Faria&PALARETTI, LUIZ FABIANO&Geffson de Figueiredo Dantas&Alexandre Barcellos Dalri&Adriano da Silva Lopes*|*CALIBRATION AND TESTING OF CS-CROPGRO MODEL FOR COMMON BEANS*|*2016
Geffson de Figueredo Dantas&Vinícius Mendes Rodrigues de Oliveira&DALRI, ALEXANDRE BARCELLOS&PALARETTI, LUIZ FABIANO&Miquéias Gomes dos Santos&Rogerio Teixeira de Faria*|*DESEMPENHO DE METODOS NA ESTIMATIVA DE EVAPOTRANSPIRACAO DE REFERENCIA PARA O ESTADO DA PARAIBA, BRASIL*|*2016
DAIANE, CINQUE MARIANO&PAULO, SERGIO LOURENCO DE FREITAS&Rogerio Teixeira de Faria&ROBERTO, REZENDE&RIVANILDO, DALLACORT&ANDRE, LUIZ BISCAIA RIBEIRO DA SILVA*|*Evaporation of soil water based on the quantity and uniformity of crop waste distribution in soil superficies*|*2016
Luiz Fabiano Palaretti&Jose Renato Zanini&Diego Augusto Vecchiato&DALRI, ALEXANDRE BARCELLOS&Rogerio Teixeira de Faria*|*ANALISE DOS COEFICIENTES DE UNIFORMIDADE DE APLICACAO DE MICROASPERSORES*|*2016
BEREJUCK, MARCELO DANIEL&Antonio Augusto Medeiros Fröhlich*|*Evaluation of a Connectionless Technique for System-On-Chip Interconnection*|*2016
GRACIOLI, GIOVANI&Antonio Augusto Medeiros Fröhlich*|*On the Design and Evaluation of a Real-Time Operating System for Cache-Coherent Multicore Architectures*|*2016
OLIVEIRA, HILÁRIO&FERREIRA, RAFAEL&Rinaldo José de Lima&LINS, RAFAEL DUEIRE&FREITAS, FRED&RISS, MARCELO&SIMSKE, STEVEN J.*|*Assessing shallow sentence scoring techniques and combinations for single and multi-document summarization*|*2016
ESPINASSE, BERNARD&Rinaldo José de Lima&FREITAS, FRED*|*Extraction automatique d?entites et de relations par ontologies et programmation logique inductive*|*2016
Letícia Feitosa Silva Costa&Juliana Donato de Almeida Cantalice&José Guilherme da Silva Santa Rosa*|*Analise de usabilidade baseada em pesquisa exploratoria: O caso do terminal de consulta da Biblioteca Central Zila Mamede*|*2016
SALES JÚNIOR, FRANCISCO MONTEIRO DE&RAMOS, MARIA ALTINA DA SILVA&PINHO, ANDRÉ LUÍS SANTOS DE&José Guilherme da Silva Santa Rosa*|*PEDAGOGICAL USABILITY: A THEORETICAL ESSAY FOR E-LEARNING*|*2016
Luiza Gabriela de Araújo Fonseca&Aline Layze Pereira da Silva&Victor Galdino de Oliveira&André Luis Hernandez Pantoja&Carlomagno Pacheco Bahia&Rummenigge Rudson Dantas&José Guilherme da Silva Santa Rosa&Antonio Pereira Junior*|*Avaliacao da usabilidade de um sistema eletronico interativo para auxiliar na reabilitacao motora e cognitiva de pacientes com acidente vascular cerebral*|*2016
Phelype Haron Oleinik&Wiliam Correa Marques&Eduardo de Paula Kirinus*|*Simulacao de ondas oceanicas na costa Sul-Sudeste brasileira para analise do potencial energetico*|*2016
Bruno de Castro Pezzato&Eduardo de Paula Kirinus&Wiliam Correa Marques*|*Resposta do efeito esteira as diferentes configuracoes de conversores de correntes maritimas*|*2016
Roberto Valente de Souza&Wiliam Correa Marques*|*Energy budget of the thermal gradient in the Southern Brazilian continental shelf*|*2016
SANTOS, DANILO F. S.&Kyller Costa Gorgônio&PERKUSICH, ANGELO&ALMEIDA, HYGGO O.*|*A Standard-Based and Context-Aware Architecture for Personal Healthcare Smart Gateways*|*2016
PERKUSICH, MIRKO&Kyller Costa Gorgônio&ALMEIDA, HYGGO&PERKUSICH, ANGELO*|*Assisting the continuous improvement of Scrum projects using metrics and Bayesian networks*|*2016
SILVA, LUIZ SERGIO PLACIDO DA&SAMPAIO, SUZANA CÂNDIDO DE BARROS&Renata Teles Moreira&Alexandre Marcos Lins de Vasconcelos*|*A Mapping Model Applied to the IT Solutions Procurement Guide of the Normative Instruction IN SLTI MPOG 04/2014 and the Models Constellation CMMI-ACQ, CMMI-DEV e CMMI-SVC*|*2016
SILVA, LUIZ SERGIO PLACIDO DA&SAMPAIO, SUZANA CÂNDIDO DE BARROS&Renata Teles Moreira&VASCONCELOS, ALEXANDRE M. L.*|*Proposta de Uma Abordagem para Prestacao de Servicos de Tecnologia da Informacao a Administracao Publica Federal por Empresas Brasileiras*|*2016
Júlio César Silva Araújo&Frederic Giroire&Joanna Moulierac&Yaning Liu&Remigiusz Modrzejewski*|*Energy Efficient Content Distribution*|*2016
Júlio César Silva Araújo&Havet, Frédéric&LINHARES SALES, CLAUDIA&SILVA, ANA*|*Proper orientation of cacti*|*2016
Júlio César Silva Araújo&Alexandre Azevedo Cezar&Ana Shirley Ferreira da Silva*|*On the Existence of Tree Backbones that Realize the Chromatic Number on a Backbone Coloring*|*2016
Gustavo Kimura Montanha&Saulo Philipe Sebastião Guerra&Marcelo Scantamburlo Denadai&Fernando Henrique Campos*|*Na hora*|*2016
Christian Luís Ramos&Camilla Zanchin Caramigo&Vinícius Camargo Andrade&Gustavo Kimura Montanha&Fernando Henrique Campos*|*Search Engine Optimization: Um estudo de caso sobre os beneficios de sua aplicacao em websites*|*2016
Fernando Henrique Campos&Gustavo Kimura Montanha&Viníciu Camargo Andrade&Franck Carlos Vélez Benito*|*Expert system for the validation of academic credits in higher education institutions*|*2016
VECCHIATO, DANIEL&Marco Vieira&Eliane Martins*|*The Perils of Android Security Configuration*|*2016
André Barros de Sales&Gabriel de Souza Clímaco&SALES, MÁRCIA BARROS DE*|*Jogos Serios em Interacao Humano-Computador: Uma revisao Sistematica de Literatura*|*2016
André Barros de Sales&Gabriel de Souza Clímaco&SALES, MÁRCIA BARROS DE*|*Aplicacao do jogo Usabilicity na disciplina Interacao Humano-Computador: um Estudo Comparativo*|*2016
Rosana Gonçales Oliveria Rocha&João Roberto Gomes de Faria&André Barros de Sales&Rita Brito&AMARAL, MARÍLIA ABRAHÃO&SALES, MÁRCIA BARROS DE*|*Inclusao Digital de Pessoas Idosas: Um Estudo de Caso utilizando Computadores Desktop e Tablets*|*2016
Patricia Alejandra Behar&Daisy Schneider*|*Modelos Pedagogicos e Competencias em Educacao a Distancia: a construcao do MP-CompEAD*|*2016
Cristina Alba Wildt Torrezan&Patricia Alejandra Behar*|*Mapeamento de competencias de equipes desenvolvedoras: um olhar na construcao interdisciplinar de materiais educacionais digitais*|*2016
Alexandra Lorandi macedo&Francieli Luisa Gracioli&Eliseo Berni Reategui&Patricia Alejandra Behar&Vinicius Ferreira*|*Uma Ferramenta de Mineracao de Texto para Apoio a Leitura e Escrita Autoral*|*2016
Tássia Priscila Fagundes Grande&Machado, Leticia Rocha&Patricia Alejandra Behar*|*Mapeamento de competencias digitais: a inclusao social dos idosos*|*2016
Vendruscolo, Maria Ivanice&Patricia Alejandra Behar*|*Investigando modelos pedagogicos para educacao a distancia: desafios e aspectos emergentes*|*2016
Caroline Bohrer do Amaral&Anna Helena Silveira Sonego&Patricia Alejandra Behar&Maria Luiza Becker&Ana Luiza Fonseca&Bruna Kin Slodkowski&Larissa Camargo Justin&Lucas Souza da Rosa*|*Planeta ROODA: inovacoes no AVA a partir de propostas pedagogicas para o ensino fundamental*|*2016
Angelica Ribeiro&Jugurta Lisboa Filho&Lucas Vegi&Alcione Paiva&Regina Maria Maciel Braga&Emílio Fonsecaq*|*APRImora: An Architecture Based on Semantic Web to Retrieve Information in Pattern Repositories*|*2016
Frâncila Weidt&José Maria N David&Regina Maria Maciel Braga&Fernanda Campos*|*Towards Pragmatic Interoperability to Support Collaboration: A Systematic Review and Mapping of the Literature*|*2016
BASTOS, BRUNO F.&Regina Maria Maciel Braga&GOMES, ANTONIO TADEU A.*|*WISP: A pattern-based approach to the interchange of scientific workflow specifications*|*2016
SIRQUEIRA, TÁSSIO F.M.&DALPRA, HUMBERTO L.O.&Regina Maria Maciel Braga&ARAÚJO, MARCO ANTÔNIO P.&DAVID, JOSÉ MARIA N.&Fernanda Campos*|*E-SECO ProVersion: An Approach for Scientific Workflows Maintenance and Evolution*|*2016
PENA, PATRÍCIA N.&Tatiana Alves Costa&SILVA, REGIANE S.&TAKAHASHI, RICARDO H.C.*|*Control of Flexible Manufacturing Systems under model uncertainty using Supervisory Control Theory and evolutionary computation schedule synthesis*|*2016
Rogers Reiche de Mendonça&Sergio Manuel Serra da Cruz&Maria Luiza Machado Campos*|*ETL4LinkedProv: Managing Multigranular Linked Data Provenance*|*2016
Eugenio Sper de Almeida&Michael Bauer&Álvaro Luiz Fazenda*|*Numerical weather model BRAMS evaluation on many-core architectures: a micro and macro vision*|*2016
MOURA, R.C.&SILVA, A.F.C.&BIGARELLA, E.D.V.&Álvaro Luiz Fazenda&ORTEGA, M.A.*|*Lyapunov exponents and adaptive mesh refinement for high-speed flows using a discontinuous Galerkin scheme*|*2016
Rafael do Espirito - Santo*|*Predicting stimuli performed using artificial neural network*|*2016
Scheila de Avila e Silva&NOTARI, D.L.&NEIS, F.A.&RIBEIRO, H.G.&ECHEVERRIGARAY, S.*|*BacPP: a web-based tool for Gram-negative bacterial promoter prediction*|*2016
Roberta Rodrigues Faoro&Carine Pigozzi Pavan&Marcelo Faoro de Abreu&Scheila de Avila e Silva*|*FATORES DETERMINANTES NA ADOCAO DE NOVAS TECNOLOGIAS POR ESTUDANTES UNIVERSITARIOS*|*2016
Gabriel Dall' Alba&Scheila de Avila e Silva&André Gustavo Adami&Sergio Echeverrigaray*|*ANALISE IN SILICO DE PROMOTORES DE ESCHERICHIA COLI RECONHECIDOS PELO FATOR 28*|*2016
Gabriel Dall' Alba&Guilherme Brambatti Guzzo&Scheila de Avila e Silva*|*Science and Education: A Perspective of Didactic Transposition with Bioinformatics Concepts*|*2016
Roberta Rodrigues Faoro&Criselen Castagna&Marcelo Faoro de Abreu&Scheila de Avila e Silva*|*TERCEIRIZACAO DE TECNOLOGIA DA INFORMACAO E INOVACAO: UM ESTUDO NAS EMPRESAS CLIENTES*|*2016
MELO, LEONARDO MENEZES&André Ogliari*|*A BIOMIMETICA NO DESENVOLVIMENTO DE PRODUTOS: A RELACAO ENTRE FORMA E FUNCAO PARA OBTENCAO DE LEIAUTES INICIAIS*|*2016
GRUBISIC, VIVIANE V. F.&André Ogliari*|*METHODOLOGY FOR THE TECHNICAL AND MANAGERIAL RISK IDENTIFICATION AND ANALYSIS IN THE PRODUCT DESIGN PROCESS*|*2016
Daniel Mendes Barbosa&Marcello Peixoto Bax*|*Fundamentacoes teoricas para a criacao de um modelo de gestao da informacao para o contexto da avaliacao de cursos de graduacao*|*2016
FAGUNDES, MARCILIO&XAVIER, RENATA C.&RAMOS, LETÍCIA F.L.&SIQUEIRA, WALISSON K.&Ronaldo Reis Júnior&SOUZA, MATHEUS L.*|*Does inter-plant variation in sprouting time affect the growth/reproduction trade-off and herbivory in a tropical tree species?*|*2016
NOVAIS, SAMUEL M. A.&EVANGELISTA, LUCAS A.&Ronaldo Reis Júnior&NEVES, FREDERICO S.*|*How Does Dung Beetle (Coleoptera: Scarabaeidae) Diversity Vary Along a Rainy Season in a Tropical Dry Forest?*|*2016
NUNES, CÁSSIO A.&QUINTINO, ANDRÉ V.&CONSTANTINO, REGINALDO&NEGREIROS, DANIEL&Ronaldo Reis Júnior&FERNANDES, GERALDO WILSON*|*Patterns of taxonomic and functional diversity of termites along a tropical elevational gradient*|*2016
COSTA, FERNANDA VIEIRA DA&QUEIROZ, ANTÔNIO CÉSAR MEDEIROS DE&MAIA, MARIA LUIZA BICALHO&Ronaldo Reis Júnior&FAGUNDES, MARCÍLIO*|*Resource allocation in Copaifera langsdorffii (Fabaceae): how a supra-annual fruiting affects plant traits and herbivory?*|*2016
VAN ANGEREN, JOEY&Carina Frota Alves&JANSEN, SLINGER*|*Can we ask you to collaborate? Analyzing app developer relationships in commercial platform ecosystems*|*2016
André Felipe Santana&Carina Frota Alves*|*BPMG ? Um Modelo Conceitual para Governanca em BPM ? Aplicacao numa Organizacao Publica*|*2016
Fabio Ferreira&Carina Frota Alves&Rosa Candida Cavalcanti*|*R-BPM: Uma Metodologia para Gerenciamento de Processos de Negocios Consciente dos Riscos*|*2016
Higor Monteiro&Carina Frota Alves*|*Explorando a Ambidestria Organizacional e Design Thinking na Analise de Processos de Negocio*|*2016
Érica da Costa Reis Carvalho&Heder Soares Bernardino&Patricia Habib Hallak&Afonso Celso de Castro Lemonge*|*An adaptive penalty scheme to solve constrained structural optimization problems by a Craziness based Particle Swarm Optimization*|*2016
Henrique Pinto Gomide&Heder Soares Bernardino&Kimber Richter&Leonardo Fernandes Martins&Telmo Mota Rozani*|*Development of an open-source web-based intervention for Brazilian smokers - Viva sem Tabaco*|*2016
Érica da Costa Reis Carvalho&José Pedro Gonçalves Carvalho&Heder Soares Bernardino&Patricia Habib Hallak&Afonso Celso de Castro Lemonge*|*AN ADAPTIVE CONSTRAINT HANDLING TECHNIQUE FOR PARTICLE SWARM IN CONSTRAINED OPTIMIZATION PROBLEMS*|*2016
Keylla Maria de Sá Urtiga Aita&MONTE, SEMIRAMIS J.H.&SILVA, ADALBERTO S.&MARROQUIM, MÁRIO S.C.&COELHO, ANTÔNIO GILBERTO B.&SOUSA, LUIZ CLAUDIO D.M.*|*Web-based ecosystem software for virtual crossmatching in transplant programs*|*2016
ANDRADE, EWERTON&SIMPLICIO JR, MARCOS&Paulo Sérgio Licciardi Messeder Barreto&SANTOS, PAULO*|*Lyra2: efficient password hashing with high security against time-memory trade-offs*|*2016
LIMA, RICARDO ALEXANDRE C.&ALMEIDA, LUCIANO F.&LYRA, WELLINGTON S.&SIQUEIRA, LUCAS A.&GAIÃO, EDVALDO N.&Sérgio de Sá Leitão Paiva Júnior&LIMA, RAFAELA L.F.C.*|*Digital movie-based on automatic titrations*|*2016
DE LUCENA, RODRIGO MENDON'A&ELSZTEIN, CAROLINA&BARROS DE SOUZA, RAFAEL&DE BARROS PITA, WILL&Sérgio de Sá Leitão Paiva Júnior&DE MORAIS JR., MARCOS ANTONIO*|*Genetic Interaction between HOG1 and SLT2 Genes in Signalling the Cellular Stress Caused by Sulphuric Acid in Saccharomyces cerevisiae*|*2016
BARROS DE SOUZA, RAFAEL&SILVA, RAYSSA KARLA&FERREIRA, DAYVISON SOARES&Sérgio de Sá Leitão Paiva Júnior&DE BARROS PITA, WILL&DE MORAIS JUNIOR, MARCOS ANTONIO*|*Magnesium ions in yeast: setting free the metabolism from glucose catabolite repression*|*2016
CANSANÇÃO, ISAAC FARIAS&DO CARMO, ANA PAULA SANTOS&LEITE, ROBÉRIO DIAS&PORTELA, ROSANA DEYSE PONTE&Sérgio de Sá Leitão Paiva Júnior&DE QUEIROZ BALBINO, VALDIR&RABENHORST, SILVIA HELENA BAREM*|*Association of genetic polymorphisms of IL1 -511 C>T, IL1RN VNTR 86 bp, IL6 -174 G>C, IL10 -819 C>T and TNF -308 G>A, involved in symptomatic patients with dengue in Brazil*|*2016
TRAJANO, ALEX F.R.&Marcial Porto Fernandez*|*Two-phase load balancing of In-Memory Key-Value Storages using Network Functions Virtualization (NFV)*|*2016
Olavo Luppi Silva&Raul Gonzalez Lima&Thiago de Castro Martins&Fernando Silva de Moura&Renato Seiji Tavares&Marcos de Sales Guerra Tsuzuki*|*Influence of current injection pattern and electric potential measurement strategies in electrical impedance tomography*|*2016
Thiago de Castro Martins&Marcos de Sales Guerra Tsuzuki&Erick Dario Léon Bueno de Camargo&Raul Gonzalez Lima&Fernando Silva de Moura&Marcelo Brito Passos Amato*|*Interval Simulated Annealing applied to Electrical Impedance Tomography image reconstruction with fast objective function evaluation*|*2016
TAKIMOTO, ROGÉRIO YUGO&Marcos de Sales Guerra Tsuzuki&UEDA, EDSON KENJI&SATO, ANDRÉ KUBAGAWA&DE CASTRO MARTINS, THIAGO&COUSSEAU, TIAGO&TANAKA, DENIOL&SINATORA, AMILTON*|*Rough Surface Wear Analysis Using Image Processing Techniques*|*2016
UEDA, EDSON KENJI&Marcos de Sales Guerra Tsuzuki&TAKIMOTO, ROGÉRIO YUGO&SATO, ANDRÉ KUBAGAWA&DE CASTRO MARTINS, THIAGO&MIYAGI, PAULO EIGI&UBERTINO ROSSO, ROBERTO SÍLVIO*|*Piecewise Bezier Curve Fitting by Multiobjective Simulated Annealing*|*2016
WATANABE, EDSON H.&DA SILVA, ROBSON M.&Marcos de Sales Guerra Tsuzuki&JUNQUEIRA, FABRICIO&DOS SANTOS FILHO, DIOLINO J.&MIYAGI, PAULO E.*|*A Framework to Evaluate the Performance of a New Industrial Business Model*|*2016
SATO, ANDRÉ KUBAGAWA&Marcos de Sales Guerra Tsuzuki&DE CASTRO MARTINS, THIAGO&GOMES, ANTONIO MIGUEL*|*Study of the grid size impact on a raster based strip packing problem solution*|*2016
D'ASSUNÇÃO, ADAILDO GOMES&RODRIGUES, EDUARDO JORGE BRITO&Hertz Wilton de Castro Lins*|*Fast and accurate synthesis of electronically reconfigurable annular ring monopole antennas using particle swarm optimisation and artificial bee colony algorithms*|*2016
RODRIGUES, E. J. B.&d'Assunção, A. G.&Hertz Wilton de Castro Lins&Custódio Peixeiro*|*Genetic algorithm optimization of a CPW fed UWB circular ring monopole with modified ground plane*|*2016
Ivo Mário Mathias&Luiz Antônio Zanlorensi Junior&Luciano Bueno Matyak&Ariangelo Hauer Dias&Robson Fernando Duda&Guilhermino Marcos Silva Afonso*|*BRNeural - Artificial Neural Networks Simulator with Topology Multilayer Perceptron Using the Encog Framework*|*2016
SZESZ JUNIOR, ALBINO&MONTEIRO JUNIOR, MARCOS&Ariangelo Hauer Dias&MATHIAS, IVO MÁRIO&CONTI, GIUVANE*|*Embedded system in Arduino platform with Fuzzy control to support the grain aeration decision*|*2016
Marcos, João&Cláudia Nalon*|*Classical Resolution for Many-Valued Logics*|*2016
Jaudete Daltio&Claudia Maria Bauzer Medeiros*|*HYDROGRAPH: EXPLORING GEOGRAPHIC DATA IN GRAPH DATABASES*|*2016
GOLDBARG, MARCO C.&GOLDBARG, ELIZABETH F.G.&Matheus da Silva Menezes&LUNA, HENRIQUE P.L.*|*Quota traveling car renter problem: Model and evolutionary algorithm*|*2016
Jefferson de Barros Santos&Edward Hermann Haeusler&Bruno Lopes Vieira*|*A Unified Procedure for Provability and Counter-Model Generation in Minimal Implicational Logic*|*2016
Andrade, R.&Ernesto Julián Goldberg Birgin&Reinaldo Morabito*|*Two-stage two-dimensional guillotine cutting stock problems with usable leftover*|*2016
Marina Andretta&Ernesto Julián Goldberg Birgin&Marcos Raydan*|*An inner-outer nonlinear programming approach for constrained quadratic matrix model updating*|*2016
Ernesto Julián Goldberg Birgin&José Mario Martínez*|*On the application of an Augmented Lagrangian algorithm to some portfolio problems*|*2016
Ernesto Julián Goldberg Birgin&John Lenon Gardenghi&José Mario Martínez&Sandra Augusta Santos&Philippe L. Toint*|*Evaluation Complexity for Nonlinear Constrained Optimization Using Unscaled KKT Conditions and High-Order Models*|*2016
Ernesto Julián Goldberg Birgin&Luis Felipe Bueno&José Mario Martínez*|*Sequential equality-constrained optimization for nonlinear programming*|*2016
Ernesto Julián Goldberg Birgin&Rafael Durbano Lobato&Martínez, José Mario*|*Constrained optimization with integer and continuous variables using inexact restoration and projected gradients*|*2016
Ernesto Julián Goldberg Birgin&LOBATO, R. D.&José Mario Martínez*|*Packing ellipsoids by nonlinear optimization*|*2016
Cassia Maria Alves de Souza&Estephany Cristina Nascimento Nunes&Lucas Cordeiro Pinho&Alfredo Nazareno Pereira Boente*|*TEORIA DOS CONJUNTOS FUZZY PARA MENSURACAO DOS IMPACTOS AMBIENTAIS NA PRODUCAO DE ENERGIA EOLICA: UM ESTUDO DE CASO*|*2016
Alfredo Nazareno Pereira Boente&Francisco Antonio de Moraes Accioli Dória&Carlos Alberto Nunes Cosenza*|*AVALIACAO FUZZY DA QUALIDADE DE PRODUTOS DE SOFTWARE DESENVOLVIDOS SOB A FILOSOFIA DE FABRICA DE SOFTWARE: ESTUDO DE CASO DE UMA SOFTHOUSE SITUADA EM VILA VELHA NO ESPIRITO SANTO*|*2016
Alfredo Nazareno Pereira Boente*|*TECNOLOGIAS NA ENGENHARIA DA USABILIDADE: COGNICAO, ABSTRACAO E EPISTEMOLOGIA*|*2016
Vinicius Marques da Silva Ferreira&Alfredo Nazareno Pereira Boente&Ricardo Marciano dos Santos&Fabiana Vasconcelos de Farias Brevilato&Kilmer Pereira Boente*|*A AUTOAVALIACAO INSTITUCIONAL NO ENSINO SUPERIOR COMO TECNICA DE GESTAO ESTRATEGICA*|*2016
Alexander Bento de Souza&Alfredo Nazareno Pereira Boente*|*METODOLOGIA DE AVALIACAO DE DESEMPENHO BASEADA EM LOGICA FUZZY: AVALIACAO DE DESEMPENHO DE UMA INSTITUICAO ESTADUAL DE ENSINO SUPERIOR EM DUQUE DE CAXIAS.*|*2016
Cassia Maria Alves de Souza&Alfredo Nazareno Pereira Boente&Estephany Cristina Nascimento Nunes&Lucas Cordeiro Pinho*|*AVALIACAO DOS IMPACTOS AMBIENTAIS NA PRODUCAO DE ENERGIA LIMPA: ESTUDO DO PARQUE EOLICO DE GARGAU NO ESTADO DO RIO DE JANEIRO*|*2016
Darlene da Silva Barroso&Diogo Freitas Martins&Giovanni Lucas de Oliveira&Alfredo Nazareno Pereira Boente*|*PROPOSTA DE PROJETO DE SUSTENTABILIDADE ATRAVES DA REDUCAO DO DESPERDICIO DE AGUA EM AMBIENTES DOMESTICO E INDUSTRIAL*|*2016
Darlene da Silva Barroso&Diogo Freitas Martins&Giovanni Lucas de Oliveira&Alfredo Nazareno Pereira Boente*|*PROPOSICAO DE SUSTENTABILIDADE ATRAVES DA REDUCAO DO DESPERDICIO DE AGUA: REEDUCACAO NO CONSUMO CONSCIENTE D?AGUA EM AMBIENTES DOMESTICOS E INDUSTRIAIS*|*2016
Suzane Pedruzzi&Luiz Paulo Amorim Nunes&Rodrigo de Alvarenga Rosa&BIANCA PASSOS ARPINI*|*Modelo matematico para otimizacao da capacidade volumetrica de caminhoes para transporte de produtos alimenticios*|*2016
Rafael Silva Banos&Rodrigo de Alvarenga Rosa&Geraldo Regis Mauri&Glaydston Mattos Ribeiro*|*Modelo matematico e meta-heuristica Simulated Annealing para o problema de alocacao de bercos com multiplas cargas*|*2016
Hugo Leonardo Louzada Vervloet&Rodrigo de Alvarenga Rosa*|*Modelo matematico para planejamento da atracacao de navios sob o contrato de Charter Party*|*2016
Cintia Machado de Oliveira&Márcio de Almeida D?Agosto&Rodrigo de Alvarenga Rosa&Fabiana do Couto Assumpção*|*Low Carbon Logistics, Green Logistics & Sustainable Logistics: Establishing Concepts and Scope*|*2016
Rodrigo de Alvarenga Rosa&Thiara Cezana Gomes&Rafael Silva Banos&Bruno Manatto*|*Um ambiente multiagent system (MAS) distribuido aplicado a gestao integrada da operacao portuaria*|*2016
Karina Pedrini Fraga&Rodrigo de Alvarenga Rosa&Glaydston Mattos Ribeiro&Carlos Antonio Silva&Raimundo Franca Júnior*|*Modelo matematico Two-echelon Capacitated Vehicle Routing Problem para a logistica de distribuicao de encomendas*|*2016
Rayane Florentina Scárdua&Rodrigo de Alvarenga Rosa&Jodelson Aguilar Sabino&Lirielly Ruela Vitorugo*|*Planejamento do transporte de empregados por uma frota de onibus fretada por meio de um modelo matematico baseado no Open Vehicle Routing Problem (OVRP)*|*2016
Rodrigo de Alvarenga Rosa&André Manhães Machado&Glaydston Mattos Ribeiro&Geraldo Regis Mauri*|*A mathematical model and a clustering search metaheuristic for planning the helicopter transportation of employees to the production platforms of oil and gas*|*2016
Henrique Fiorot Astoures&Rodrigo de Alvarenga Rosa&André Luiz da Silva Rosa*|*Planning the Diesel Supply for Offshore Platforms by a Mathematical Model Based on the Vehicle Routing Problem with Replenishment*|*2016
Bárbara Valente Ferreira&Rodrigo de Alvarenga Rosa*|*Modelos matematicos baseados no Time Dependent Vehicle Routing Problem para planejamento da logistica urbana sob a otica ambiental*|*2016
RODRIGUES, IVAN BRIDI GIMENES&Rodrigo de Alvarenga Rosa&GOMES, THIARA CEZANA&RIBEIRO, GLAYDSTON MATOS*|*Modelo matematico para o Problema de Alocacao de Bercos em portos com limitacoes de operacao de carga ao longo do cais*|*2016
Vinicus Mitsuo Kojima Campos&Syntia Lemos Cotrim&Edwin Vladimir Cardoza Galdamez&Gislaine Camila Lapasini Leal*|*INTRODUCTION OF LEAN MANUFACTURING PHILOSOPHY BY KAIZEN EVENT: CASE STUDY ON A METALMECHANICAL INDUSTRY*|*2016
